"Year","SalesTerritoryGroup2","SalesPerson","Month","Value Column Name","Value"
"2021","Australia","Lynn Tsoflias","November","Variance","0.5320699927780452"
"2021","Australia","Lynn Tsoflias","December","Sales","1011642"
"2021","Australia","Lynn Tsoflias","December","December -","1011642"
"2021","Australia","Lynn Tsoflias","December","% Cont.","1"
"2021","Australia","Lynn Tsoflias","December","% Cont. GT","0.023297988648986464"
"2021","Australia","Lynn Tsoflias","December","Quota","308228"
"2021","Australia","Lynn Tsoflias","December","Sales - Quota","703414"
"2021","Australia","Lynn Tsoflias","December","Variance","2.282122325032119"
"2021","Canada","Garrett Vargas","January","Sales","2212082"
"2021","Canada","Garrett Vargas","January","January -","2212082"
"2021","Canada","Garrett Vargas","January","% Cont.","0.5399809060846416"
"2021","Canada","Garrett Vargas","January","% Cont. GT","0.058866300652586495"
"2021","Canada","Garrett Vargas","January","Quota","1563235"
"2021","Canada","Garrett Vargas","January","Sales - Quota","648847"
"2021","Canada","Garrett Vargas","January","Variance","0.4150668325619628"
"2021","Canada","Garrett Vargas","February","Sales","1681071"
"2021","Canada","Garrett Vargas","February","February -","1681071"
"2021","Canada","Garrett Vargas","February","% Cont.","0.5080397444979292"
"2021","Canada","Garrett Vargas","February","% Cont. GT","0.034100550731962685"
"2021","Canada","Garrett Vargas","February","Quota","102952"
"2021","Canada","Garrett Vargas","February","Sales - Quota","1578119"
"2021","Canada","Garrett Vargas","February","Variance","15.328687155179114"
"2021","Canada","Garrett Vargas","March","Sales","593428"
"2021","Canada","Garrett Vargas","March","March -","593428"
"2021","Canada","Garrett Vargas","March","% Cont.","0.235993282422591"
"2021","Canada","Garrett Vargas","March","% Cont. GT","0.01346367818940696"
"2021","Canada","Garrett Vargas","March","Quota","251037"
"2021","Canada","Garrett Vargas","March","Sales - Quota","342391"
"2021","Canada","Garrett Vargas","March","Variance","1.3639065157725754"
"2021","Canada","Garrett Vargas","April","Sales","146976"
"2021","Canada","Garrett Vargas","April","April -","146976"
"2021","Canada","Garrett Vargas","April","% Cont.","0.061136500998517924"
"2021","Canada","Garrett Vargas","April","% Cont. GT","0.003823306361413981"
"2021","Canada","Garrett Vargas","April","Quota","1591921"
"2021","Canada","Garrett Vargas","April","Sales - Quota","-1444945"
"2021","Canada","Garrett Vargas","April","Variance","-0.9076738104466239"
"2021","Canada","Garrett Vargas","May","Sales","2002797"
"2021","Canada","Garrett Vargas","May","May -","2002797"
"2021","Canada","Garrett Vargas","May","% Cont.","0.6605825127438062"
"2021","Canada","Garrett Vargas","May","% Cont. GT","0.0482449029969169"
"2021","Canada","Garrett Vargas","May","Quota","441048"
"2021","Canada","Garrett Vargas","May","Sales - Quota","1561749"
"2021","Canada","Garrett Vargas","May","Variance","3.5409955379006366"
"2021","Canada","Garrett Vargas","June","Sales","129199"
"2021","Canada","Garrett Vargas","June","June -","129199"
"2021","Canada","Garrett Vargas","June","% Cont.","0.07969137241694947"
"2021","Canada","Garrett Vargas","June","% Cont. GT","0.0028030076684449224"
"2021","Canada","Garrett Vargas","June","Quota","564334"
"2021","Canada","Garrett Vargas","June","Sales - Quota","-435135"
"2021","Canada","Garrett Vargas","June","Variance","-0.7710593372010193"
"2021","Canada","Garrett Vargas","July","Sales","2119293"
"2021","Canada","Garrett Vargas","July","July -","2119293"
"2021","Canada","Garrett Vargas","July","% Cont.","0.4732303431126704"
"2021","Canada","Garrett Vargas","July","% Cont. GT","0.06674008883149903"
"2021","Canada","Garrett Vargas","July","Quota","1056277"
"2021","Canada","Garrett Vargas","July","Sales - Quota","1063016"
"2021","Canada","Garrett Vargas","July","Variance","1.0063799552579484"
"2021","Canada","Garrett Vargas","August","Sales","1655992"
"2021","Canada","Garrett Vargas","August","August -","1655992"
"2021","Canada","Garrett Vargas","August","% Cont.","0.3989051254015869"
"2021","Canada","Garrett Vargas","August","% Cont. GT","0.042629586486244125"
"2021","Canada","Garrett Vargas","August","Quota","1747228"
"2021","Canada","Garrett Vargas","August","Sales - Quota","-91236"
"2021","Canada","Garrett Vargas","August","Variance","-0.05221756977337817"
"2021","Canada","Garrett Vargas","September","Sales","1138239"
"2021","Canada","Garrett Vargas","September","September -","1138239"
"2021","Canada","Garrett Vargas","September","% Cont.","0.5690020010867756"
"2021","Canada","Garrett Vargas","September","% Cont. GT","0.02612357479614583"
"2021","Canada","Garrett Vargas","September","Quota","1011770"
"2021","Canada","Garrett Vargas","September","Sales - Quota","126469"
"2021","Canada","Garrett Vargas","September","Variance","0.12499777617442699"
"2021","Canada","Garrett Vargas","October","Sales","1901349"
"2021","Canada","Garrett Vargas","October","October -","1901349"
"2021","Canada","Garrett Vargas","October","% Cont.","0.4387396706849012"
"2021","Canada","Garrett Vargas","October","% Cont. GT","0.05302523728068101"
"2021","Canada","Garrett Vargas","October","Quota","1332493"
"2021","Canada","Garrett Vargas","October","Sales - Quota","568856"
"2021","Canada","Garrett Vargas","October","Variance","0.42691106069600365"
"2021","Canada","Garrett Vargas","November","Sales","1764405"
"2021","Canada","Garrett Vargas","November","November -","1764405"
"2021","Canada","Garrett Vargas","November","% Cont.","0.5754764366485213"
"2021","Canada","Garrett Vargas","November","% Cont. GT","0.03850389251668758"
"2021","Canada","Garrett Vargas","November","Quota","488541"
"2021","Canada","Garrett Vargas","November","Sales - Quota","1275864"
"2021","Canada","Garrett Vargas","November","Variance","2.611580194906876"
"2021","Canada","Garrett Vargas","December","Sales","450976"
"2021","Canada","Garrett Vargas","December","December -","450976"
"2021","Canada","Garrett Vargas","December","% Cont.","0.7003874855372382"
"2021","Canada","Garrett Vargas","December","% Cont. GT","0.010385920838562773"
"2021","Canada","Garrett Vargas","December","Quota","1453324"
"2021","Canada","Garrett Vargas","December","Sales - Quota","-1002348"
"2021","Canada","Garrett Vargas","December","Variance","-0.6896934200494865"
"2021","Canada","José Saraiva","January","Sales","1884511"
"2021","Canada","José Saraiva","January","January -","1884511"
"2021","Canada","José Saraiva","January","% Cont.","0.46001909391535845"
"2021","Canada","José Saraiva","January","% Cont. GT","0.050149221913611895"
"2021","Canada","José Saraiva","January","Quota","1626281"
"2021","Canada","José Saraiva","January","Sales - Quota","258230"
"2021","Canada","José Saraiva","January","Variance","0.15878559732297187"
"2021","Canada","José Saraiva","February","Sales","1627865"
"2021","Canada","José Saraiva","February","February -","1627865"
"2021","Canada","José Saraiva","February","% Cont.","0.49196025550207073"
"2021","Canada","José Saraiva","February","% Cont. GT","0.03302126621498226"
"2021","Canada","José Saraiva","February","Quota","1953127"
"2021","Canada","José Saraiva","February","Sales - Quota","-325262"
"2021","Canada","José Saraiva","February","Variance","-0.16653397346921117"
"2021","Canada","José Saraiva","March","Sales","1921169"
"2021","Canada","José Saraiva","March","March -","1921169"
"2021","Canada","José Saraiva","March","% Cont.","0.7640067175774089"
"2021","Canada","José Saraiva","March","% Cont. GT","0.043587429584490085"
"2021","Canada","José Saraiva","March","Quota","245984"
"2021","Canada","José Saraiva","March","Sales - Quota","1675185"
"2021","Canada","José Saraiva","March","Variance","6.810138057759854"
"2021","Canada","José Saraiva","April","Sales","2257087"
"2021","Canada","José Saraiva","April","April -","2257087"
"2021","Canada","José Saraiva","April","% Cont.","0.938863499001482"
"2021","Canada","José Saraiva","April","% Cont. GT","0.05871390625248203"
"2021","Canada","José Saraiva","April","Quota","217700"
"2021","Canada","José Saraiva","April","Sales - Quota","2039387"
"2021","Canada","José Saraiva","April","Variance","9.367877813504823"
"2021","Canada","José Saraiva","May","Sales","1029068"
"2021","Canada","José Saraiva","May","May -","1029068"
"2021","Canada","José Saraiva","May","% Cont.","0.33941748725619386"
"2021","Canada","José Saraiva","May","% Cont. GT","0.024788975536328084"
"2021","Canada","José Saraiva","May","Quota","1311002"
"2021","Canada","José Saraiva","May","Sales - Quota","-281934"
"2021","Canada","José Saraiva","May","Variance","-0.2150523035052578"
"2021","Canada","José Saraiva","June","Sales","1492043"
"2021","Canada","José Saraiva","June","June -","1492043"
"2021","Canada","José Saraiva","June","% Cont.","0.9203086275830504"
"2021","Canada","José Saraiva","June","% Cont. GT","0.032370281276554516"
"2021","Canada","José Saraiva","June","Quota","1257448"
"2021","Canada","José Saraiva","June","Sales - Quota","234595"
"2021","Canada","José Saraiva","June","Variance","0.18656437482901878"
"2021","Canada","José Saraiva","July","Sales","2359061"
"2021","Canada","José Saraiva","July","July -","2359061"
"2021","Canada","José Saraiva","July","% Cont.","0.5267696568873296"
"2021","Canada","José Saraiva","July","% Cont. GT","0.07429078503959807"
"2021","Canada","José Saraiva","July","Quota","985544"
"2021","Canada","José Saraiva","July","Sales - Quota","1373517"
"2021","Canada","José Saraiva","July","Variance","1.3936638039498999"
"2021","Canada","José Saraiva","August","Sales","2495351"
"2021","Canada","José Saraiva","August","August -","2495351"
"2021","Canada","José Saraiva","August","% Cont.","0.601094874598413"
"2021","Canada","José Saraiva","August","% Cont. GT","0.06423689321448156"
"2021","Canada","José Saraiva","August","Quota","1182132"
"2021","Canada","José Saraiva","August","Sales - Quota","1313219"
"2021","Canada","José Saraiva","August","Variance","1.110890323584845"
"2021","Canada","José Saraiva","September","Sales","862174"
"2021","Canada","José Saraiva","September","September -","862174"
"2021","Canada","José Saraiva","September","% Cont.","0.43099799891322443"
"2021","Canada","José Saraiva","September","% Cont. GT","0.019787642996147763"
"2021","Canada","José Saraiva","September","Quota","1529427"
"2021","Canada","José Saraiva","September","Sales - Quota","-667253"
"2021","Canada","José Saraiva","September","Variance","-0.4362764617075545"
"2021","Canada","José Saraiva","October","Sales","2432312"
"2021","Canada","José Saraiva","October","October -","2432312"
"2021","Canada","José Saraiva","October","% Cont.","0.5612603293150987"
"2021","Canada","José Saraiva","October","% Cont. GT","0.06783284969810792"
"2021","Canada","José Saraiva","October","Quota","540585"
"2021","Canada","José Saraiva","October","Sales - Quota","1891727"
"2021","Canada","José Saraiva","October","Variance","3.4994071237640703"
"2021","Canada","José Saraiva","November","Sales","1301585"
"2021","Canada","José Saraiva","November","November -","1301585"
"2021","Canada","José Saraiva","November","% Cont.","0.4245235633514786"
"2021","Canada","José Saraiva","November","% Cont. GT","0.028403959941925353"
"2021","Canada","José Saraiva","November","Quota","679695"
"2021","Canada","José Saraiva","November","Sales - Quota","621890"
"2021","Canada","José Saraiva","November","Variance","0.9149545016514761"
"2021","Canada","José Saraiva","December","Sales","192919"
"2021","Canada","José Saraiva","December","December -","192919"
"2021","Canada","José Saraiva","December","% Cont.","0.29961251446276177"
"2021","Canada","José Saraiva","December","% Cont. GT","0.004442900425421068"
"2021","Canada","José Saraiva","December","Quota","1138639"
"2021","Canada","José Saraiva","December","Sales - Quota","-945720"
"2021","Canada","José Saraiva","December","Variance","-0.8305705320123411"
"2021","France","Ranjit Varkey Chudukatil","January","Sales","1807299"
"2021","France","Ranjit Varkey Chudukatil","January","January -","1807299"
"2021","France","Ranjit Varkey Chudukatil","January","% Cont.","1"
"2021","France","Ranjit Varkey Chudukatil","January","% Cont. GT","0.04809451290825518"
"2021","France","Ranjit Varkey Chudukatil","January","Quota","1279801"
"2021","France","Ranjit Varkey Chudukatil","January","Sales - Quota","527498"
"2021","France","Ranjit Varkey Chudukatil","January","Variance","0.4121718923488886"
"2021","France","Ranjit Varkey Chudukatil","February","Sales","1743656"
"2021","France","Ranjit Varkey Chudukatil","February","February -","1743656"
"2021","France","Ranjit Varkey Chudukatil","February","% Cont.","1"
"2021","France","Ranjit Varkey Chudukatil","February","% Cont. GT","0.035370088406195294"
"2021","France","Ranjit Varkey Chudukatil","February","Quota","1682932"
"2021","France","Ranjit Varkey Chudukatil","February","Sales - Quota","60724"
"2021","France","Ranjit Varkey Chudukatil","February","Variance","0.0360822659501394"
"2021","France","Ranjit Varkey Chudukatil","March","Sales","805366"
"2021","France","Ranjit Varkey Chudukatil","March","March -","805366"
"2021","France","Ranjit Varkey Chudukatil","March","% Cont.","1"
"2021","France","Ranjit Varkey Chudukatil","March","% Cont. GT","0.018272121721067975"
"2021","France","Ranjit Varkey Chudukatil","March","Quota","1100435"
"2021","France","Ranjit Varkey Chudukatil","March","Sales - Quota","-295069"
"2021","France","Ranjit Varkey Chudukatil","March","Variance","-0.2681385088624044"
"2021","France","Ranjit Varkey Chudukatil","April","Sales","1756835"
"2021","France","Ranjit Varkey Chudukatil","April","April -","1756835"
"2021","France","Ranjit Varkey Chudukatil","April","% Cont.","1"
"2021","France","Ranjit Varkey Chudukatil","April","% Cont. GT","0.04570078401544968"
"2021","France","Ranjit Varkey Chudukatil","April","Quota","1597750"
"2021","France","Ranjit Varkey Chudukatil","April","Sales - Quota","159085"
"2021","France","Ranjit Varkey Chudukatil","April","Variance","0.09956814270067282"
"2021","France","Ranjit Varkey Chudukatil","May","Sales","127052"
"2021","France","Ranjit Varkey Chudukatil","May","May -","127052"
"2021","France","Ranjit Varkey Chudukatil","May","% Cont.","1"
"2021","France","Ranjit Varkey Chudukatil","May","% Cont. GT","0.0030605255627825915"
"2021","France","Ranjit Varkey Chudukatil","May","Quota","428322"
"2021","France","Ranjit Varkey Chudukatil","May","Sales - Quota","-301270"
"2021","France","Ranjit Varkey Chudukatil","May","Variance","-0.7033726962425465"
"2021","France","Ranjit Varkey Chudukatil","June","Sales","2324926"
"2021","France","Ranjit Varkey Chudukatil","June","June -","2324926"
"2021","France","Ranjit Varkey Chudukatil","June","% Cont.","1"
"2021","France","Ranjit Varkey Chudukatil","June","% Cont. GT","0.05043990593245287"
"2021","France","Ranjit Varkey Chudukatil","June","Quota","330971"
"2021","France","Ranjit Varkey Chudukatil","June","Sales - Quota","1993955"
"2021","France","Ranjit Varkey Chudukatil","June","Variance","6.024561064262428"
"2021","France","Ranjit Varkey Chudukatil","July","Sales","684980"
"2021","France","Ranjit Varkey Chudukatil","July","July -","684980"
"2021","France","Ranjit Varkey Chudukatil","July","% Cont.","1"
"2021","France","Ranjit Varkey Chudukatil","July","% Cont. GT","0.02157116833198628"
"2021","France","Ranjit Varkey Chudukatil","July","Quota","1276545"
"2021","France","Ranjit Varkey Chudukatil","July","Sales - Quota","-591565"
"2021","France","Ranjit Varkey Chudukatil","July","Variance","-0.4634110039207392"
"2021","France","Ranjit Varkey Chudukatil","August","Sales","1847149"
"2021","France","Ranjit Varkey Chudukatil","August","August -","1847149"
"2021","France","Ranjit Varkey Chudukatil","August","% Cont.","1"
"2021","France","Ranjit Varkey Chudukatil","August","% Cont. GT","0.047550470079855064"
"2021","France","Ranjit Varkey Chudukatil","August","Quota","657240"
"2021","France","Ranjit Varkey Chudukatil","August","Sales - Quota","1189909"
"2021","France","Ranjit Varkey Chudukatil","August","Variance","1.810463453228653"
"2021","France","Ranjit Varkey Chudukatil","September","Sales","2337278"
"2021","France","Ranjit Varkey Chudukatil","September","September -","2337278"
"2021","France","Ranjit Varkey Chudukatil","September","% Cont.","1"
"2021","France","Ranjit Varkey Chudukatil","September","% Cont. GT","0.053642562460420116"
"2021","France","Ranjit Varkey Chudukatil","September","Quota","937275"
"2021","France","Ranjit Varkey Chudukatil","September","Sales - Quota","1400003"
"2021","France","Ranjit Varkey Chudukatil","September","Variance","1.4936950201381665"
"2021","France","Ranjit Varkey Chudukatil","October","Sales","435617"
"2021","France","Ranjit Varkey Chudukatil","October","October -","435617"
"2021","France","Ranjit Varkey Chudukatil","October","% Cont.","1"
"2021","France","Ranjit Varkey Chudukatil","October","% Cont. GT","0.012148582289994325"
"2021","France","Ranjit Varkey Chudukatil","October","Quota","1185512"
"2021","France","Ranjit Varkey Chudukatil","October","Sales - Quota","-749895"
"2021","France","Ranjit Varkey Chudukatil","October","Variance","-0.6325494807306885"
"2021","France","Ranjit Varkey Chudukatil","November","Sales","1154562"
"2021","France","Ranjit Varkey Chudukatil","November","November -","1154562"
"2021","France","Ranjit Varkey Chudukatil","November","% Cont.","1"
"2021","France","Ranjit Varkey Chudukatil","November","% Cont. GT","0.025195536825078056"
"2021","France","Ranjit Varkey Chudukatil","November","Quota","116305"
"2021","France","Ranjit Varkey Chudukatil","November","Sales - Quota","1038257"
"2021","France","Ranjit Varkey Chudukatil","November","Variance","8.927019474657152"
"2021","France","Ranjit Varkey Chudukatil","December","Sales","1888379"
"2021","France","Ranjit Varkey Chudukatil","December","December -","1888379"
"2021","France","Ranjit Varkey Chudukatil","December","% Cont.","1"
"2021","France","Ranjit Varkey Chudukatil","December","% Cont. GT","0.04348913203186939"
"2021","France","Ranjit Varkey Chudukatil","December","Quota","1371028"
"2021","France","Ranjit Varkey Chudukatil","December","Sales - Quota","517351"
"2021","France","Ranjit Varkey Chudukatil","December","Variance","0.3773453204456802"
"2021","Germany","Rachel Valdez","January","Sales","1147988"
"2021","Germany","Rachel Valdez","January","January -","1147988"
"2021","Germany","Rachel Valdez","January","% Cont.","1"
"2021","Germany","Rachel Valdez","January","% Cont. GT","0.030549413065863503"
"2021","Germany","Rachel Valdez","January","Quota","953763"
"2021","Germany","Rachel Valdez","January","Sales - Quota","194225"
"2021","Germany","Rachel Valdez","January","Variance","0.20364073674487268"
"2021","Germany","Rachel Valdez","February","Sales","1426474"
"2021","Germany","Rachel Valdez","February","February -","1426474"
"2021","Germany","Rachel Valdez","February","% Cont.","1"
"2021","Germany","Rachel Valdez","February","% Cont. GT","0.028936046725465934"
"2021","Germany","Rachel Valdez","February","Quota","958729"
"2021","Germany","Rachel Valdez","February","Sales - Quota","467745"
"2021","Germany","Rachel Valdez","February","Variance","0.4878803081997102"
"2021","Germany","Rachel Valdez","March","Sales","146407"
"2021","Germany","Rachel Valdez","March","March -","146407"
"2021","Germany","Rachel Valdez","March","% Cont.","1"
"2021","Germany","Rachel Valdez","March","% Cont. GT","0.003321678000829932"
"2021","Germany","Rachel Valdez","March","Quota","1956024"
"2021","Germany","Rachel Valdez","March","Sales - Quota","-1809617"
"2021","Germany","Rachel Valdez","March","Variance","-0.925150713897171"
"2021","Germany","Rachel Valdez","April","Sales","1720046"
"2021","Germany","Rachel Valdez","April","April -","1720046"
"2021","Germany","Rachel Valdez","April","% Cont.","1"
"2021","Germany","Rachel Valdez","April","% Cont. GT","0.04474378683407272"
"2021","Germany","Rachel Valdez","April","Quota","226281"
"2021","Germany","Rachel Valdez","April","Sales - Quota","1493765"
"2021","Germany","Rachel Valdez","April","Variance","6.601371745749754"
"2021","Germany","Rachel Valdez","May","Sales","578096"
"2021","Germany","Rachel Valdez","May","May -","578096"
"2021","Germany","Rachel Valdez","May","% Cont.","1"
"2021","Germany","Rachel Valdez","May","% Cont. GT","0.013925617745036402"
"2021","Germany","Rachel Valdez","May","Quota","1998592"
"2021","Germany","Rachel Valdez","May","Sales - Quota","-1420496"
"2021","Germany","Rachel Valdez","May","Variance","-0.7107483668502625"
"2021","Germany","Rachel Valdez","June","Sales","1486974"
"2021","Germany","Rachel Valdez","June","June -","1486974"
"2021","Germany","Rachel Valdez","June","% Cont.","1"
"2021","Germany","Rachel Valdez","June","% Cont. GT","0.03226030793410336"
"2021","Germany","Rachel Valdez","June","Quota","763812"
"2021","Germany","Rachel Valdez","June","Sales - Quota","723162"
"2021","Germany","Rachel Valdez","June","Variance","0.9467800977203814"
"2021","Germany","Rachel Valdez","July","Sales","1796241"
"2021","Germany","Rachel Valdez","July","July -","1796241"
"2021","Germany","Rachel Valdez","July","% Cont.","1"
"2021","Germany","Rachel Valdez","July","% Cont. GT","0.05656663986658789"
"2021","Germany","Rachel Valdez","July","Quota","1783340"
"2021","Germany","Rachel Valdez","July","Sales - Quota","12901"
"2021","Germany","Rachel Valdez","July","Variance","0.007234178563818453"
"2021","Germany","Rachel Valdez","August","Sales","578821"
"2021","Germany","Rachel Valdez","August","August -","578821"
"2021","Germany","Rachel Valdez","August","% Cont.","1"
"2021","Germany","Rachel Valdez","August","% Cont. GT","0.014900373842116574"
"2021","Germany","Rachel Valdez","August","Quota","473856"
"2021","Germany","Rachel Valdez","August","Sales - Quota","104965"
"2021","Germany","Rachel Valdez","August","Variance","0.22151244259859534"
"2021","Germany","Rachel Valdez","September","Sales","1422886"
"2021","Germany","Rachel Valdez","September","September -","1422886"
"2021","Germany","Rachel Valdez","September","% Cont.","1"
"2021","Germany","Rachel Valdez","September","% Cont. GT","0.03265647095854979"
"2021","Germany","Rachel Valdez","September","Quota","1036271"
"2021","Germany","Rachel Valdez","September","Sales - Quota","386615"
"2021","Germany","Rachel Valdez","September","Variance","0.3730829097793917"
"2021","Germany","Rachel Valdez","October","Sales","1634471"
"2021","Germany","Rachel Valdez","October","October -","1634471"
"2021","Germany","Rachel Valdez","October","% Cont.","1"
"2021","Germany","Rachel Valdez","October","% Cont. GT","0.04558248517415371"
"2021","Germany","Rachel Valdez","October","Quota","881018"
"2021","Germany","Rachel Valdez","October","Sales - Quota","753453"
"2021","Germany","Rachel Valdez","October","Variance","0.8552072715880947"
"2021","Germany","Rachel Valdez","November","Sales","448546"
"2021","Germany","Rachel Valdez","November","November -","448546"
"2021","Germany","Rachel Valdez","November","% Cont.","1"
"2021","Germany","Rachel Valdez","November","% Cont. GT","0.009788436879735745"
"2021","Germany","Rachel Valdez","November","Quota","1684480"
"2021","Germany","Rachel Valdez","November","Sales - Quota","-1235934"
"2021","Germany","Rachel Valdez","November","Variance","-0.7337184175531913"
"2021","Germany","Rachel Valdez","December","Sales","1886487"
"2021","Germany","Rachel Valdez","December","December -","1886487"
"2021","Germany","Rachel Valdez","December","% Cont.","1"
"2021","Germany","Rachel Valdez","December","% Cont. GT","0.0434455595086607"
"2021","Germany","Rachel Valdez","December","Quota","261336"
"2021","Germany","Rachel Valdez","December","Sales - Quota","1625151"
"2021","Germany","Rachel Valdez","December","Variance","6.218626595646984"
"2021","United Kingdom","Jae Pak","January","Sales","772956"
"2021","United Kingdom","Jae Pak","January","January -","772956"
"2021","United Kingdom","Jae Pak","January","% Cont.","1"
"2021","United Kingdom","Jae Pak","January","% Cont. GT","0.020569337071239063"
"2021","United Kingdom","Jae Pak","January","Quota","1826015"
"2021","United Kingdom","Jae Pak","January","Sales - Quota","-1053059"
"2021","United Kingdom","Jae Pak","January","Variance","-0.5766978913097647"
"2021","United Kingdom","Jae Pak","February","Sales","678760"
"2021","United Kingdom","Jae Pak","February","February -","678760"
"2021","United Kingdom","Jae Pak","February","% Cont.","1"
"2021","United Kingdom","Jae Pak","February","% Cont. GT","0.013768656894817051"
"2021","United Kingdom","Jae Pak","February","Quota","119795"
"2021","United Kingdom","Jae Pak","February","Sales - Quota","558965"
"2021","United Kingdom","Jae Pak","February","Variance","4.666012771818523"
"2021","United Kingdom","Jae Pak","March","Sales","1891004"
"2021","United Kingdom","Jae Pak","March","March -","1891004"
"2021","United Kingdom","Jae Pak","March","% Cont.","1"
"2021","United Kingdom","Jae Pak","March","% Cont. GT","0.04290304689175657"
"2021","United Kingdom","Jae Pak","March","Quota","200898"
"2021","United Kingdom","Jae Pak","March","Sales - Quota","1690106"
"2021","United Kingdom","Jae Pak","March","Variance","8.412756722316798"
"2021","United Kingdom","Jae Pak","April","Sales","1007588"
"2021","United Kingdom","Jae Pak","April","April -","1007588"
"2021","United Kingdom","Jae Pak","April","% Cont.","1"
"2021","United Kingdom","Jae Pak","April","% Cont. GT","0.026210521514290704"
"2021","United Kingdom","Jae Pak","April","Quota","1960025"
"2021","United Kingdom","Jae Pak","April","Sales - Quota","-952437"
"2021","United Kingdom","Jae Pak","April","Variance","-0.48593104679787247"
"2021","United Kingdom","Jae Pak","May","Sales","1295647"
"2021","United Kingdom","Jae Pak","May","May -","1295647"
"2021","United Kingdom","Jae Pak","May","% Cont.","1"
"2021","United Kingdom","Jae Pak","May","% Cont. GT","0.03121053398484539"
"2021","United Kingdom","Jae Pak","May","Quota","248207"
"2021","United Kingdom","Jae Pak","May","Sales - Quota","1047440"
"2021","United Kingdom","Jae Pak","May","Variance","4.220026026663229"
"2021","United Kingdom","Jae Pak","June","Sales","617252"
"2021","United Kingdom","Jae Pak","June","June -","617252"
"2021","United Kingdom","Jae Pak","June","% Cont.","1"
"2021","United Kingdom","Jae Pak","June","% Cont. GT","0.013391451089892068"
"2021","United Kingdom","Jae Pak","June","Quota","1924993"
"2021","United Kingdom","Jae Pak","June","Sales - Quota","-1307741"
"2021","United Kingdom","Jae Pak","June","Variance","-0.6793484443839536"
"2021","United Kingdom","Jae Pak","July","Sales","1236820"
"2021","United Kingdom","Jae Pak","July","July -","1236820"
"2021","United Kingdom","Jae Pak","July","% Cont.","1"
"2021","United Kingdom","Jae Pak","July","% Cont. GT","0.03894953490082524"
"2021","United Kingdom","Jae Pak","July","Quota","465335"
"2021","United Kingdom","Jae Pak","July","Sales - Quota","771485"
"2021","United Kingdom","Jae Pak","July","Variance","1.6579131163570333"
"2021","United Kingdom","Jae Pak","August","Sales","697630"
"2021","United Kingdom","Jae Pak","August","August -","697630"
"2021","United Kingdom","Jae Pak","August","% Cont.","1"
"2021","United Kingdom","Jae Pak","August","% Cont. GT","0.017958829765118724"
"2021","United Kingdom","Jae Pak","August","Quota","1766229"
"2021","United Kingdom","Jae Pak","August","Sales - Quota","-1068599"
"2021","United Kingdom","Jae Pak","August","Variance","-0.6050172429509424"
"2021","United Kingdom","Jae Pak","September","Sales","1417214"
"2021","United Kingdom","Jae Pak","September","September -","1417214"
"2021","United Kingdom","Jae Pak","September","% Cont.","1"
"2021","United Kingdom","Jae Pak","September","% Cont. GT","0.03252629362650991"
"2021","United Kingdom","Jae Pak","September","Quota","1562206"
"2021","United Kingdom","Jae Pak","September","Sales - Quota","-144992"
"2021","United Kingdom","Jae Pak","September","Variance","-0.09281234357056624"
"2021","United Kingdom","Jae Pak","October","Sales","165384"
"2021","United Kingdom","Jae Pak","October","October -","165384"
"2021","United Kingdom","Jae Pak","October","% Cont.","1"
"2021","United Kingdom","Jae Pak","October","% Cont. GT","0.004612265208769221"
"2021","United Kingdom","Jae Pak","October","Quota","1236138"
"2021","United Kingdom","Jae Pak","October","Sales - Quota","-1070754"
"2021","United Kingdom","Jae Pak","October","Variance","-0.8662091125748096"
"2021","United Kingdom","Jae Pak","November","Sales","396943"
"2021","United Kingdom","Jae Pak","November","November -","396943"
"2021","United Kingdom","Jae Pak","November","% Cont.","1"
"2021","United Kingdom","Jae Pak","November","% Cont. GT","0.008662325603958002"
"2021","United Kingdom","Jae Pak","November","Quota","871043"
"2021","United Kingdom","Jae Pak","November","Sales - Quota","-474100"
"2021","United Kingdom","Jae Pak","November","Variance","-0.5442900063487107"
"2021","United Kingdom","Jae Pak","December","Sales","1851237"
"2021","United Kingdom","Jae Pak","December","December -","1851237"
"2021","United Kingdom","Jae Pak","December","% Cont.","1"
"2021","United Kingdom","Jae Pak","December","% Cont. GT","0.04263375642033818"
"2021","United Kingdom","Jae Pak","December","Quota","663793"
"2021","United Kingdom","Jae Pak","December","Sales - Quota","1187444"
"2021","United Kingdom","Jae Pak","December","Variance","1.7888769541106941"
"2021","United States","David Campbell","January","Sales","394654"
"2021","United States","David Campbell","January","January -","394654"
"2021","United States","David Campbell","January","% Cont.","0.09423299441794854"
"2021","United States","David Campbell","January","% Cont. GT","0.010502242239548926"
"2021","United States","David Campbell","January","Quota","447843"
"2021","United States","David Campbell","January","Sales - Quota","-53189"
"2021","United States","David Campbell","January","Variance","-0.11876706792335706"
"2021","United States","David Campbell","February","Sales","1320721"
"2021","United States","David Campbell","February","February -","1320721"
"2021","United States","David Campbell","February","% Cont.","0.3042725807696428"
"2021","United States","David Campbell","February","% Cont. GT","0.02679084551650019"
"2021","United States","David Campbell","February","Quota","340805"
"2021","United States","David Campbell","February","Sales - Quota","979916"
"2021","United States","David Campbell","February","Variance","2.8752981910476665"
"2021","United States","David Campbell","March","Sales","784866"
"2021","United States","David Campbell","March","March -","784866"
"2021","United States","David Campbell","March","% Cont.","0.13558110481707764"
"2021","United States","David Campbell","March","% Cont. GT","0.017807018283274606"
