Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Customer Name,Sum(Orders.Profit)
2017,Paul Lucas,-18.936600000000002
2014,Paul MacIntyre,21.059999999999995
2015,Paul MacIntyre,-21.71220000000001
2016,Paul MacIntyre,158.52899999999994
2017,Paul MacIntyre,
2014,Paul Prost,472.37809999999973
2015,Paul Prost,67.5662
2016,Paul Prost,707.2120999999999
2017,Paul Prost,247.92899999999997
2014,Paul Stevenson,107.99999999999999
2015,Paul Stevenson,42.13629999999999
2016,Paul Stevenson,3.440000000000001
2017,Paul Stevenson,44.93359999999999
2014,Paul Van Hugh,-4.560399999999948
2015,Paul Van Hugh,
2016,Paul Van Hugh,155.60560000000004
2017,Paul Van Hugh,283.4832
2014,Pauline Chand,-11.825600000000001
2015,Pauline Chand,-172.51080000000007
2016,Pauline Chand,
2017,Pauline Chand,
2014,Pauline Johnson,2.7775999999999996
2015,Pauline Johnson,40.06390000000001
2016,Pauline Johnson,30.3975
2017,Pauline Johnson,609.7589
2014,Pauline Webber,17.466000000000008
2015,Pauline Webber,15.147000000000004
2016,Pauline Webber,437.4100000000001
2017,Pauline Webber,333.79389999999995
2014,Penelope Sewall,623.1933
2015,Penelope Sewall,52.89939999999999
2016,Penelope Sewall,6.321
2017,Penelope Sewall,1060.316
2014,Pete Armstrong,45.839999999999996
2015,Pete Armstrong,121.57359999999996
2016,Pete Armstrong,22.5552
2017,Pete Armstrong,35.889999999999986
2014,Pete Kriz,13.317599999999999
2015,Pete Kriz,
2016,Pete Kriz,407.55460000000005
2017,Pete Kriz,1617.3953999999997
2014,Pete Takahito,-8.029
2015,Pete Takahito,
2016,Pete Takahito,-17.523000000000014
2017,Pete Takahito,5.5011999999999945
2014,Peter Bühler,204.07139999999995
2015,Peter Bühler,
2016,Peter Bühler,0.8993999999999991
2017,Peter Bühler,13.188900000000002
2014,Peter Fuller,17.684599999999996
2015,Peter Fuller,-631.9789000000007
2016,Peter Fuller,
2017,Peter Fuller,
2014,Peter McVee,
2015,Peter McVee,426.8139000000001
2016,Peter McVee,30.34659999999999
2017,Peter McVee,69.59319999999998
2014,Philip Brown,12.682999999999991
2015,Philip Brown,157.66959999999997
2016,Philip Brown,38.37999999999998
2017,Philip Brown,71.928
2014,Philip Fox,-407.68200000000013
2015,Philip Fox,75.2336
2016,Philip Fox,478.6785999999999
2017,Philip Fox,50.643699999999995
2014,Philisse Overcash,
2015,Philisse Overcash,823.2302999999999
2016,Philisse Overcash,178.4488
2017,Philisse Overcash,153.754
2014,Phillina Ober,-65.99010000000001
2015,Phillina Ober,-12.509200000000035
2016,Phillina Ober,
2017,Phillina Ober,28.7984
2014,Phillip Breyer,21.1977
2015,Phillip Breyer,
2016,Phillip Breyer,0.6992999999999991
2017,Phillip Breyer,
2014,Phillip Flathmann,
2015,Phillip Flathmann,
2016,Phillip Flathmann,513.2723000000001
2017,Phillip Flathmann,78.0395
2014,Pierre Wener,-86.73359999999998
2015,Pierre Wener,1377.6779999999999
2016,Pierre Wener,-0.5904000000000016
2017,Pierre Wener,
2014,Quincy Jones,120.0376
2015,Quincy Jones,1014.4635000000001
2016,Quincy Jones,168.8818
2017,Quincy Jones,-99.70609999999999
2014,Rachel Payne,97.86510000000001
2015,Rachel Payne,-50.03069999999998
2016,Rachel Payne,11.703999999999997
2017,Rachel Payne,
2014,Ralph Arnett,0.36499999999999977
2015,Ralph Arnett,234.82499999999993
2016,Ralph Arnett,-6.567000000000002
2017,Ralph Arnett,317.4652
2014,Ralph Kennedy,
2015,Ralph Kennedy,265.5732
2016,Ralph Kennedy,
2017,Ralph Kennedy,4.1148
2014,Ralph Ritter,
2015,Ralph Ritter,
2016,Ralph Ritter,3.4686
2017,Ralph Ritter,-77.30359999999996
2014,Randy Bradley,-90.09999999999995
2015,Randy Bradley,
2016,Randy Bradley,
2017,Randy Bradley,-74.30619999999999
2014,Randy Ferguson,93.07870000000001
2015,Randy Ferguson,102.01379999999999
2016,Randy Ferguson,438.61469999999997
2017,Randy Ferguson,
2014,Raymond Buch,
2015,Raymond Buch,
2016,Raymond Buch,195.19959999999995
2017,Raymond Buch,6780.8963
2014,Raymond Messe,13.821399999999992
2015,Raymond Messe,19.966499999999982
2016,Raymond Messe,162.04600000000002
2017,Raymond Messe,196.31599999999997
2014,Resi Pölking,262.81460000000015
2015,Resi Pölking,19.714
2016,Resi Pölking,154.1413
2017,Resi Pölking,28.58039999999999
2014,Ricardo Emerson,6.044999999999995
2015,Ricardo Emerson,
2016,Ricardo Emerson,
2017,Ricardo Emerson,
2014,Ricardo Sperren,318.92900000000003
2015,Ricardo Sperren,
2016,Ricardo Sperren,14.418
2017,Ricardo Sperren,300.10439999999994
2014,Richard Bierner,65.13129999999998
2015,Richard Bierner,49.57169999999998
2016,Richard Bierner,
2017,Richard Bierner,362.53689999999995
2014,Richard Eichhorn,-24.8722
2015,Richard Eichhorn,211.0331
2016,Richard Eichhorn,13.324499999999999
2017,Richard Eichhorn,9.743999999999998
2014,Rick Bensley,336.95799999999997
2015,Rick Bensley,
2016,Rick Bensley,123.80849999999998
2017,Rick Bensley,179.78009999999995
2014,Rick Duston,109.52399999999993
2015,Rick Duston,25.408799999999992
2016,Rick Duston,69.39299999999999
2017,Rick Duston,276.26819999999987
2014,Rick Hansen,34.942400000000006
2015,Rick Hansen,480.6404999999998
2016,Rick Hansen,
2017,Rick Hansen,48.20479999999999
2014,Rick Huthwaite,10.958399999999983
2015,Rick Huthwaite,125.6706
2016,Rick Huthwaite,1152.8244999999993
2017,Rick Huthwaite,
2014,Rick Reed,543.5697999999999
2015,Rick Reed,32.49989999999999
2016,Rick Reed,45.67649999999996
2017,Rick Reed,99.9364
2014,Rick Wilson,
2015,Rick Wilson,-74.20820000000003
2016,Rick Wilson,
2017,Rick Wilson,1660.8355
2014,Ritsa Hightower,
2015,Ritsa Hightower,-6.032399999999999
2016,Ritsa Hightower,6.338099999999962
2017,Ritsa Hightower,
2014,Rob Beeghly,
2015,Rob Beeghly,
2016,Rob Beeghly,-5.9874000000000045
2017,Rob Beeghly,82.8753
2014,Rob Dowd,341.3824
2015,Rob Dowd,302.6393999999999
2016,Rob Dowd,24.2256
2017,Rob Dowd,66.2684
2014,Rob Haberlin,
2015,Rob Haberlin,165.37609999999987
2016,Rob Haberlin,7.25
2017,Rob Haberlin,
2014,Rob Lucas,42.1934
2015,Rob Lucas,109.98469999999993
2016,Rob Lucas,267.80709999999993
2017,Rob Lucas,68.16319999999985
2014,Rob Williams,30.7754
2015,Rob Williams,
2016,Rob Williams,346.1506999999999
2017,Rob Williams,321.90639999999996
2014,Robert Barroso,24.922799999999995
2015,Robert Barroso,28.424799999999994
2016,Robert Barroso,19.331399999999995
2017,Robert Barroso,
2014,Robert Dilbeck,
2015,Robert Dilbeck,-73.41180000000006
2016,Robert Dilbeck,151.77259999999998
2017,Robert Dilbeck,757.4112
2014,Robert Marley,200.1136
2015,Robert Marley,660.517
2016,Robert Marley,
2017,Robert Marley,1041.9132
2014,Robert Waldorf,
2015,Robert Waldorf,
2016,Robert Waldorf,-2.6256000000000004
2017,Robert Waldorf,710.1758999999998
2014,Roger Barcio,
2015,Roger Barcio,-82.777
2016,Roger Barcio,
2017,Roger Barcio,325.85249999999985
2014,Roger Demir,73.6752
2015,Roger Demir,23.845800000000004
2016,Roger Demir,30.81459999999997
2017,Roger Demir,78.9948
2014,Roland Fjeld,22.647599999999997
2015,Roland Fjeld,187.0935
2016,Roland Fjeld,110.613
2017,Roland Fjeld,391.2626999999999
2014,Roland Murray,
2015,Roland Murray,
2016,Roland Murray,
2017,Roland Murray,28.687899999999992
2014,Roland Schwarz,551.9881
2015,Roland Schwarz,5.010899999999999
2016,Roland Schwarz,
2017,Roland Schwarz,649.3860999999999
2014,Rose O'Brian,
2015,Rose O'Brian,-997.9925999999998
2016,Rose O'Brian,-90.48000000000002
2017,Rose O'Brian,-174.09899999999993
2014,Ross Baird,7.4872
2015,Ross Baird,-18.462400000000002
2016,Ross Baird,51.79639999999992
2017,Ross Baird,-502.5544000000001
2014,Ross DeVincentis,7.6626
2015,Ross DeVincentis,
2016,Ross DeVincentis,115.7553
2017,Ross DeVincentis,195.0446
2014,Roy Collins,6.876799999999999
2015,Roy Collins,
2016,Roy Collins,57.11460000000001
2017,Roy Collins,
2014,Roy Französisch,16.1772
2015,Roy Französisch,0.0636000000000001
2016,Roy Französisch,264.1436
2017,Roy Französisch,-0.35829999999999984
2014,Roy Phan,56.5264
2015,Roy Phan,375.2066
2016,Roy Phan,143.0497999999999
2017,Roy Phan,19.803999999999995
2014,Roy Skaria,
2015,Roy Skaria,
2016,Roy Skaria,3.4974
2017,Roy Skaria,6.0864
2014,Ruben Ausman,776.4837000000001
2015,Ruben Ausman,1.6704
2016,Ruben Ausman,3.8939999999999912
2017,Ruben Ausman,510.81750000000005
2014,Ruben Dartt,186.4934
2015,Ruben Dartt,9.0924
2016,Ruben Dartt,177.10449999999986
2017,Ruben Dartt,82.83890000000002
2014,Russell Applegate,278.4235999999998
2015,Russell Applegate,-118.15979999999993
2016,Russell Applegate,115.4659
2017,Russell Applegate,29.1376
2014,Russell D'Ascenzo,-23.27960000000001
2015,Russell D'Ascenzo,38.9975
2016,Russell D'Ascenzo,
2017,Russell D'Ascenzo,19.339500000000015
2014,Ryan Akin,-436.74309999999986
2015,Ryan Akin,96.54390000000001
2016,Ryan Akin,
2017,Ryan Akin,-105.49579999999999
2014,Ryan Crowe,-98.41830000000003
2015,Ryan Crowe,
2016,Ryan Crowe,102.94340000000001
2017,Ryan Crowe,6.0382
2014,Sally Hughsby,58.69659999999997
2015,Sally Hughsby,51.871199999999966
2016,Sally Hughsby,317.9351999999999
2017,Sally Hughsby,129.971
2014,Sally Knutson,
2015,Sally Knutson,
2016,Sally Knutson,3.4368
2017,Sally Knutson,165.35649999999998
2014,Sally Matthias,51.24799999999999
2015,Sally Matthias,
2016,Sally Matthias,-77.84069999999998
2017,Sally Matthias,
2014,Sam Craven,-360.36960000000005
2015,Sam Craven,43.31879999999995
2016,Sam Craven,
2017,Sam Craven,
2014,Sam Zeldin,6.500299999999978
2015,Sam Zeldin,260.1826
2016,Sam Zeldin,49.316399999999994
2017,Sam Zeldin,50.43100000000004
2014,Sample Company A,764.5337999999998
2015,Sample Company A,9.102000000000002
2016,Sample Company A,146.65290000000002
2017,Sample Company A,91.45559999999996
2014,Sandra Flanagan,98.58839999999998
2015,Sandra Flanagan,16.3948
2016,Sandra Flanagan,3.0576000000000008
2017,Sandra Flanagan,110.12149999999998
2014,Sandra Glassco,
2015,Sandra Glassco,352.18619999999993
2016,Sandra Glassco,
2017,Sandra Glassco,218.25179999999997
2014,Sanjit Chand,5462.583000000001
2015,Sanjit Chand,92.6823
2016,Sanjit Chand,196.30459999999997
2017,Sanjit Chand,5.842
2014,Sanjit Engle,54.41379999999999
2015,Sanjit Engle,159.31059999999997
2016,Sanjit Engle,2673.782399999999
2017,Sanjit Engle,-236.8299
2014,Sanjit Jacobs,
2015,Sanjit Jacobs,-65.81900000000002
2016,Sanjit Jacobs,266.5274
2017,Sanjit Jacobs,-56.58949999999997
2014,Saphhira Shifley,-88.03280000000002
2015,Saphhira Shifley,25.792
2016,Saphhira Shifley,6.547199999999998
2017,Saphhira Shifley,388.0423
2014,Sara Luxemburg,22.2498
2015,Sara Luxemburg,64.76969999999992
2016,Sara Luxemburg,3.1104000000000003
2017,Sara Luxemburg,437.8416
2014,Sarah Bern,-33.39180000000001
2015,Sarah Bern,
2016,Sarah Bern,
2017,Sarah Bern,191.05759999999992
2014,Sarah Brown,-67.01499999999999
2015,Sarah Brown,939.1589999999997
2016,Sarah Brown,
2017,Sarah Brown,13.318399999999963
2014,Sarah Foster,58.0272
2015,Sarah Foster,-87.01489999999998
2016,Sarah Foster,21.1473
2017,Sarah Foster,294.7450000000002
2014,Sarah Jordon,
2015,Sarah Jordon,5.905799999999992
2016,Sarah Jordon,-3.2406000000000006
2017,Sarah Jordon,-26.178900000000024
2014,Scot Coram,
2015,Scot Coram,
2016,Scot Coram,435.96539999999993
2017,Scot Coram,4.175599999999999
2014,Scot Wooten,-27.08479999999999
2015,Scot Wooten,-10.8454
2016,Scot Wooten,82.5358
2017,Scot Wooten,-64.21180000000001
2014,Scott Cohen,96.79549999999993
2015,Scott Cohen,373.95430000000005
2016,Scott Cohen,
2017,Scott Cohen,200.25359999999992
2014,Scott Williamson,10.7424
2015,Scott Williamson,
2016,Scott Williamson,221.84750000000003
2017,Scott Williamson,100.28259999999996
2014,Sean Braxton,-1272.3412000000008
2015,Sean Braxton,79.75799999999997
2016,Sean Braxton,16.894799999999996
2017,Sean Braxton,-907.0567
2014,Sean Christensen,93.40320000000001
2015,Sean Christensen,0
2016,Sean Christensen,37.150400000000005
2017,Sean Christensen,98.60810000000001
2014,Sean Miller,-1789.7327000000023
2015,Sean Miller,-225.28279999999998
2016,Sean Miller,
2017,Sean Miller,34.27619999999996
2014,Sean O'Donnell,
2015,Sean O'Donnell,-282.31780000000003
2016,Sean O'Donnell,
2017,Sean O'Donnell,201.232
2014,Sean Wendt,
2015,Sean Wendt,
2016,Sean Wendt,146.0883
2017,Sean Wendt,-50.25000000000002
2014,Seth Vernon,-218.93460000000007
2015,Seth Vernon,-191.64319999999998
2016,Seth Vernon,39.61310000000006
2017,Seth Vernon,1570.3889000000004
2014,Shahid Collister,-61.157700000000006
2015,Shahid Collister,52.53179999999999
2016,Shahid Collister,-24.99840000000001
2017,Shahid Collister,270.2858
2014,Shahid Hopkins,-252.2018000000002
2015,Shahid Hopkins,2.2364999999999995
2016,Shahid Hopkins,-1.4760000000000004
2017,Shahid Hopkins,106.9184
2014,Shahid Shariari,-565.6401000000001
2015,Shahid Shariari,-504.24670000000026
2016,Shahid Shariari,
2017,Shahid Shariari,58.913000000000004
2014,Sharelle Roach,57.4938
2015,Sharelle Roach,
2016,Sharelle Roach,
2017,Sharelle Roach,-3391.4082000000008
2014,Shaun Chance,
2015,Shaun Chance,375.27009999999984
2016,Shaun Chance,
2017,Shaun Chance,4.290999999999997
2014,Shaun Weien,
2015,Shaun Weien,618.4506
2016,Shaun Weien,125.19799999999992
2017,Shaun Weien,50.00619999999999
2014,Sheri Gordon,150.91759999999996
2015,Sheri Gordon,44.496799999999986
2016,Sheri Gordon,-18.446399999999997
2017,Sheri Gordon,-295.97849999999994
2014,Shirley Daniels,122.76549999999995
2015,Shirley Daniels,1954.793
2016,Shirley Daniels,20.819699999999997
2017,Shirley Daniels,-113.21100000000004
2014,Shirley Jackson,57.439499999999974
2015,Shirley Jackson,
2016,Shirley Jackson,253.8168
2017,Shirley Jackson,-243.16000000000008
2014,Shirley Schmidt,11.054400000000001
2015,Shirley Schmidt,174.00939999999997
2016,Shirley Schmidt,14.870699999999998
2017,Shirley Schmidt,
2014,Shui Tom,45.05789999999998
2015,Shui Tom,27.0112
2016,Shui Tom,
2017,Shui Tom,12.3728
2014,Sibella Parks,2.8101
2015,Sibella Parks,
2016,Sibella Parks,-203.15520000000006
2017,Sibella Parks,81.56939999999997
2014,Skye Norling,
2015,Skye Norling,184.57380000000003
2016,Skye Norling,229.00570000000002
2017,Skye Norling,-1130.4360000000001
2014,Sonia Cooley,32.39199999999994
2015,Sonia Cooley,-2.4326000000000008
2016,Sonia Cooley,
2017,Sonia Cooley,70.26590000000002
2014,Sonia Sunley,15.141599999999999
2015,Sonia Sunley,8.0178
2016,Sonia Sunley,112.38070000000002
2017,Sonia Sunley,
2014,Speros Goranitis,274.84250000000003
2015,Speros Goranitis,162.96679999999992
2016,Speros Goranitis,
2017,Speros Goranitis,25.459699999999998
2014,Stefania Perrino,67.4458
2015,Stefania Perrino,-0.6133999999999942
2016,Stefania Perrino,-171.22359999999998
2017,Stefania Perrino,-166.03699999999967
2014,Stefanie Holloman,70.19600000000003
2015,Stefanie Holloman,190.42980000000006
2016,Stefanie Holloman,
2017,Stefanie Holloman,
2014,Stephanie Phelps,72.40140000000001
2015,Stephanie Phelps,95.83899999999998
2016,Stephanie Phelps,100.23779999999998
2017,Stephanie Phelps,
2014,Stephanie Ulpright,
2015,Stephanie Ulpright,76.39999999999999
2016,Stephanie Ulpright,64.18799999999999
2017,Stephanie Ulpright,622.8839000000002
2014,Steve Carroll,31.523799999999987
2015,Steve Carroll,213.70440000000002
2016,Steve Carroll,109.81380000000001
2017,Steve Carroll,15.1158
2014,Steve Chapman,52.532
2015,Steve Chapman,222.92399999999992
2016,Steve Chapman,347.9694999999999
2017,Steve Chapman,-11.596400000000031
2014,Steve Nguyen,32.939800000000005
2015,Steve Nguyen,91.21709999999993
2016,Steve Nguyen,375.77900000000005
2017,Steve Nguyen,-18.185999999999993
2014,Steven Cartwright,114.8419
2015,Steven Cartwright,404.6276
2016,Steven Cartwright,273.4026
2017,Steven Cartwright,483.77919999999995
2014,Steven Roelle,130.1812
2015,Steven Roelle,2.402999999999997
2016,Steven Roelle,181.528
2017,Steven Roelle,1676.3121999999998
2014,Steven Ward,19.7177
2015,Steven Ward,
2016,Steven Ward,48.52389999999995
2017,Steven Ward,
2014,Stewart Carmichael,
2015,Stewart Carmichael,147.7206
2016,Stewart Carmichael,-734.2733
2017,Stewart Carmichael,-84.63470000000001
2014,Stewart Visinsky,189.14279999999997
2015,Stewart Visinsky,209.6461
2016,Stewart Visinsky,76.94849999999988
2017,Stewart Visinsky,9.2898
2014,Stuart Calhoun,
2015,Stuart Calhoun,40.6308
2016,Stuart Calhoun,8.619000000000003
2017,Stuart Calhoun,2.5753999999999997
2014,Stuart Van,
2015,Stuart Van,184.2049999999999
2016,Stuart Van,11.240400000000001
2017,Stuart Van,4.2048
2014,Sue Ann Reed,351.3251999999997
2015,Sue Ann Reed,98.0796
2016,Sue Ann Reed,-17.106399999999987
2017,Sue Ann Reed,177.85119999999995
2014,Sung Chung,
2015,Sung Chung,
2016,Sung Chung,1.2348000000000008
2017,Sung Chung,29.940899999999985
2014,Sung Pak,1.198399999999996
2015,Sung Pak,-65.05679999999995
2016,Sung Pak,618.7337999999997
2017,Sung Pak,11.84719999999999
2014,Sung Shariari,-9.147800000000053
2015,Sung Shariari,-79.33800000000002
2016,Sung Shariari,-1.9188000000000125
2017,Sung Shariari,14.818599999999996
2014,Susan Gilcrest,2.9400000000000004
2015,Susan Gilcrest,
2016,Susan Gilcrest,6.631199999999999
2017,Susan Gilcrest,-13.278500000000005
2014,Susan MacKendrick,
2015,Susan MacKendrick,
2016,Susan MacKendrick,-237.28850000000003
2017,Susan MacKendrick,
2014,Susan Pistek,24.218999999999998
2015,Susan Pistek,
2016,Susan Pistek,8.636399999999853
2017,Susan Pistek,-18.16300000000001
2014,Susan Vittorini,
2015,Susan Vittorini,
2016,Susan Vittorini,-29.920899999999985
2017,Susan Vittorini,136.8121
2014,Suzanne McNair,-372.11220000000003
2015,Suzanne McNair,468.399
2016,Suzanne McNair,43.000399999999985
2017,Suzanne McNair,442.28700000000003
2014,Sylvia Foulston,12.2715
2015,Sylvia Foulston,448.9789999999999
2016,Sylvia Foulston,70.19600000000003
2017,Sylvia Foulston,8.488699999999987
2014,Tamara Chand,178.65519999999998
2015,Tamara Chand,37.7204
2016,Tamara Chand,8764.948299999998
2017,Tamara Chand,
2014,Tamara Dahlen,9.234
2015,Tamara Dahlen,-4.898000000000005
2016,Tamara Dahlen,70.25280000000001
2017,Tamara Dahlen,13.600899999999996
2014,Tamara Manning,112.58389999999999
2015,Tamara Manning,254.3843999999999
2016,Tamara Manning,
2017,Tamara Manning,206.33300000000003
2014,Tamara Willingham,100.14029999999998
2015,Tamara Willingham,610.3103999999998
2016,Tamara Willingham,33.00479999999998
2017,Tamara Willingham,-6.0650000000000155
2014,Tanja Norvell,21.251799999999996
2015,Tanja Norvell,167.97899999999996
2016,Tanja Norvell,-903.2734999999999
2017,Tanja Norvell,21.9975
2014,Ted Butterfield,
2015,Ted Butterfield,
2016,Ted Butterfield,268.15770000000003
2017,Ted Butterfield,122.05359999999999
2014,Ted Trevino,121.3947
2015,Ted Trevino,205.14449999999997
2016,Ted Trevino,2.691
2017,Ted Trevino,422.72649999999993
2014,Thais Sissman,
2015,Thais Sissman,-1.3499999999999996
2016,Thais Sissman,
2017,Thais Sissman,-1.9656000000000002
2014,Thea Hendricks,-155.26060000000018
2015,Thea Hendricks,0.8057999999999996
2016,Thea Hendricks,9.193799999999998
2017,Thea Hendricks,10.048500000000004
2014,Thea Hudgings,5.448799999999999
2015,Thea Hudgings,
2016,Thea Hudgings,-76.64180000000002
2017,Thea Hudgings,-181.36089999999996
2014,Theone Pippenger,
2015,Theone Pippenger,-1.8521999999999998
2016,Theone Pippenger,377.2171000000001
2017,Theone Pippenger,753.7612
2014,Theresa Coyne,
2015,Theresa Coyne,
2016,Theresa Coyne,
2017,Theresa Coyne,265.5332
2014,Theresa Swint,-1.7513999999999994
2015,Theresa Swint,311.5446
2016,Theresa Swint,-48.91880000000002
2017,Theresa Swint,
2014,Thomas Boland,6.0416000000000025
2015,Thomas Boland,
2016,Thomas Boland,-6.5178000000000065
2017,Thomas Boland,829.6397000000001
2014,Thomas Brumley,161.96739999999997
2015,Thomas Brumley,3.0576
2016,Thomas Brumley,
2017,Thomas Brumley,13.9788
2014,Thomas Seio,471.76400000000007
2015,Thomas Seio,
2016,Thomas Seio,104.76420000000006
2017,Thomas Seio,286.3595000000001
2014,Thomas Thornton,18.3786
2015,Thomas Thornton,52.508699999999976
2016,Thomas Thornton,60.389199999999974
2017,Thomas Thornton,147.46059999999997
2014,Tiffany House,-2.9298000000000073
2015,Tiffany House,
2016,Tiffany House,70.9563
2017,Tiffany House,24.7025
2014,Tim Brockman,13.814099999999982
2015,Tim Brockman,318.536
2016,Tim Brockman,-40.34840000000004
2017,Tim Brockman,-31.386200000000002
2014,Tim Taslimi,
2015,Tim Taslimi,61.38900000000001
2016,Tim Taslimi,32.52719999999999
2017,Tim Taslimi,
2014,Toby Braunhardt,200.14059999999998
2015,Toby Braunhardt,
2016,Toby Braunhardt,290.8160999999999
2017,Toby Braunhardt,
2014,Toby Carlisle,402.5360000000001
2015,Toby Carlisle,
2016,Toby Carlisle,-27.827999999999975
2017,Toby Carlisle,231.66469999999993
2014,Toby Gnade,
2015,Toby Gnade,-198.3296
2016,Toby Gnade,844.6356
2017,Toby Gnade,35.864399999999996
2014,Toby Ritter,28.517999999999994
2015,Toby Ritter,
2016,Toby Ritter,115.04359999999998
2017,Toby Ritter,76.80279999999999
2014,Toby Swindell,-284.9848
2015,Toby Swindell,92.71640000000002
2016,Toby Swindell,
2017,Toby Swindell,7.289500000000001
2014,Todd Boyes,
2015,Todd Boyes,
2016,Todd Boyes,62.39290000000001
2017,Todd Boyes,206.5741
2014,Todd Sumrall,18.614000000000026
2015,Todd Sumrall,1135.0933
2016,Todd Sumrall,
2017,Todd Sumrall,1218.0070999999998
2014,Tom Ashbrook,180.42579999999998
2015,Tom Ashbrook,
2016,Tom Ashbrook,-75.8448
2017,Tom Ashbrook,4599.207299999999
2014,Tom Boeckenhauer,2567.6440999999995
2015,Tom Boeckenhauer,
2016,Tom Boeckenhauer,12.18
2017,Tom Boeckenhauer,218.54479999999998
2014,Tom Prescott,
2015,Tom Prescott,64.518
2016,Tom Prescott,-91.11140000000003
2017,Tom Prescott,-1060.7964000000002
2014,Tom Stivers,17.13839999999999
2015,Tom Stivers,
2016,Tom Stivers,16.8544
2017,Tom Stivers,14.708899999999995
2014,Tonja Turnell,
2015,Tonja Turnell,281.11810000000014
2016,Tonja Turnell,2.3952000000000018
2017,Tonja Turnell,840.9865999999996
2014,Tony Chapman,-16.467000000000002
2015,Tony Chapman,26.7106
2016,Tony Chapman,32.39280000000001
2017,Tony Chapman,76.46759999999996
2014,Tony Molinari,
2015,Tony Molinari,
2016,Tony Molinari,
2017,Tony Molinari,292.52099999999996
2014,Tony Sayre,87.45329999999996
2015,Tony Sayre,
2016,Tony Sayre,-69.83780000000003
2017,Tony Sayre,-6.237599999999901
2014,Tracy Blumstein,-125.23180000000008
2015,Tracy Blumstein,-1524.0282000000002
2016,Tracy Blumstein,3.9512
2017,Tracy Blumstein,42.2637
2014,Tracy Collins,3.36
2015,Tracy Collins,30.63919999999999
2016,Tracy Collins,161.52380000000002
2017,Tracy Collins,22.41
2014,Tracy Hopkins,26.630399999999998
2015,Tracy Hopkins,391.5572
2016,Tracy Hopkins,
2017,Tracy Hopkins,-990.1554000000001
2014,Tracy Poddar,
2015,Tracy Poddar,34.742
2016,Tracy Poddar,104.5251999999999
2017,Tracy Poddar,-0.03849999999999909
2014,Tracy Zic,132.29399999999995
2015,Tracy Zic,15.2818
2016,Tracy Zic,75.97129999999996
2017,Tracy Zic,1.3416000000000001
2014,Troy Blackwell,6.807599999999997
2015,Troy Blackwell,
2016,Troy Blackwell,-144.5844
2017,Troy Blackwell,1.3677
2014,Troy Staebel,-227.49120000000016
2015,Troy Staebel,
2016,Troy Staebel,-57.288499999999964
2017,Troy Staebel,-9.918400000000087
2014,Trudy Brown,83.9916
2015,Trudy Brown,-8.46410000000002
2016,Trudy Brown,71.00299999999999
2017,Trudy Brown,233.35149999999973
2014,Trudy Glocke,89.42260000000009
2015,Trudy Glocke,191.8707
2016,Trudy Glocke,
2017,Trudy Glocke,84.4272
2014,Trudy Schmidt,
2015,Trudy Schmidt,-33.91140000000002
2016,Trudy Schmidt,364.87210000000005
2017,Trudy Schmidt,-110.04440000000007
2014,Valerie Dominguez,576.5563
2015,Valerie Dominguez,991.0434999999999
2016,Valerie Dominguez,50.187599999999996
2017,Valerie Dominguez,
2014,Valerie Mitchum,78.23610000000001
2015,Valerie Mitchum,-3.806799999999999
2016,Valerie Mitchum,371.691
2017,Valerie Mitchum,67.40659999999997
2014,Valerie Takahito,33.83099999999999
2015,Valerie Takahito,-257.9199000000001
2016,Valerie Takahito,
2017,Valerie Takahito,
2014,Vicky Freymann,-158.76280000000003
2015,Vicky Freymann,
2016,Vicky Freymann,
2017,Vicky Freymann,62.4848
2014,Victor Preis,
2015,Victor Preis,8.93
2016,Victor Preis,
2017,Victor Preis,196.45879999999994
2014,Victoria Brennan,
2015,Victoria Brennan,84.61239999999997
2016,Victoria Brennan,105.42079999999999
2017,Victoria Brennan,181.2066
2014,Victoria Pisteka,118.20509999999997
2015,Victoria Pisteka,-204.1449
2016,Victoria Pisteka,31.645899999999997
2017,Victoria Pisteka,-964.4829
2014,Victoria Wilson,-65.32379999999989
2015,Victoria Wilson,-1186.4116000000001
2016,Victoria Wilson,-188.8128000000001
2017,Victoria Wilson,565.8837
2014,Vivek Gonzalez,19.5368
2015,Vivek Gonzalez,
2016,Vivek Gonzalez,18.47720000000001
2017,Vivek Gonzalez,105.6128
2014,Vivek Grady,-82.884
2015,Vivek Grady,
2016,Vivek Grady,28.137200000000004
2017,Vivek Grady,2.4138000000000006
2014,Vivek Sundaresam,-71.96209999999999
2015,Vivek Sundaresam,-176.59190000000004
2016,Vivek Sundaresam,-7.832000000000011
2017,Vivek Sundaresam,-6.423300000000026
2014,Vivian Mathis,6.5120000000000005
2015,Vivian Mathis,
2016,Vivian Mathis,103.1599
2017,Vivian Mathis,6.965400000000001
2014,William Brown,106.23659999999994
2015,William Brown,-87.06880000000004
2016,William Brown,293.6497999999999
2017,William Brown,401.51349999999996
2014,Xylona Preis,202.31789999999998
2015,Xylona Preis,24.4443
2016,Xylona Preis,314.3623999999999
2017,Xylona Preis,80.10539999999999
2014,Yana Sorensen,
2015,Yana Sorensen,254.17979999999997
2016,Yana Sorensen,
2017,Yana Sorensen,1524.1124999999997
2014,Yoseph Carroll,833.7633000000003
2015,Yoseph Carroll,7.0649999999999995
2016,Yoseph Carroll,427.2666999999999
2017,Yoseph Carroll,37.53399999999999
