Date.Quarter,Product.Category-Subcategory.Category,Product.Category-Subcategory.Subcategory,Product.Brand,Customer.Geography.Continent,Customer.Geography.Country,Customer.Geography.State,Customer.Geography.City,Customer.Name,Store.Square Meters,Store.State,Store.Status,Sales.Total Cost,Sales.Margin,Sales.Sales Amount
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Cornwall,Nancledre,Rhys Hart,,Online,,25.56,30.000000000000004,55.56
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Cornwall,Nancledre,Rhys Hart,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Dudley,Holy Cross,Chloe Foster,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Dudley,Holy Cross,Chloe Foster,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Dudley,Holy Cross,Chloe Foster,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Dudley,Holy Cross,Chloe Foster,,Online,,49.842,58.499999999999986,108.34199999999998
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,East Hertfordshire,Nasty,Luke Jennings,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,East Hertfordshire,Nasty,Luke Jennings,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,East Hertfordshire,Nasty,Luke Jennings,,Online,,5.82,5.3208,11.1408
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,East Hertfordshire,Nasty,Luke Jennings,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Edinburgh,Joppa,Jamie Harrison,,Online,,258.42,451.35269999999997,709.7727
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Edinburgh,Joppa,Jamie Harrison,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Edinburgh,Joppa,Jamie Harrison,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Edinburgh,Joppa,Jamie Harrison,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Epping Forest,Norton Mandeville,Gracie Clarke,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Epping Forest,Norton Mandeville,Gracie Clarke,,Online,,72.904,70.083,142.987
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Epping Forest,Norton Mandeville,Gracie Clarke,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Epping Forest,Norton Mandeville,Gracie Clarke,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Exeter,Chilsworthy,Logan Grant,"2,100",Blaenau Gwent,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Exeter,Chilsworthy,Logan Grant,"2,100",Blaenau Gwent,,783.874,1463.73955,2247.61355
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Exeter,Chilsworthy,Logan Grant,"2,100",Blaenau Gwent,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Exeter,Chilsworthy,Logan Grant,"2,100",Blaenau Gwent,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Falkirk,Callander,Callum Harris,"2,100",Blaenau Gwent,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Falkirk,Callander,Callum Harris,"2,100",Blaenau Gwent,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Falkirk,Callander,Callum Harris,"2,100",Blaenau Gwent,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Falkirk,Callander,Callum Harris,"2,100",Blaenau Gwent,,12.78,11.9442,24.7242
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Fenland,Tydd St Giles,Tilly Turner,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Fenland,Tydd St Giles,Tilly Turner,,Online,,6.39,6.111,12.501
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Fenland,Tydd St Giles,Tilly Turner,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Fenland,Tydd St Giles,Tilly Turner,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Flintshire,Mostyn,Owen Ashton,,Online,,79.86,72.9432,152.8032
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Flintshire,Mostyn,Owen Ashton,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Flintshire,Mostyn,Owen Ashton,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Flintshire,Mostyn,Owen Ashton,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Fylde,Higher Ballam,Sienna Jordan,,Online,,157.26,140.2278,297.4878
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Fylde,Higher Ballam,Sienna Jordan,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Fylde,Higher Ballam,Sienna Jordan,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Fylde,Higher Ballam,Sienna Jordan,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Glasgow,Carmyle,Laura Holmes,"1,900",North Down,,53.24,62.52,115.76
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Glasgow,Carmyle,Laura Holmes,"1,900",North Down,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Glasgow,Carmyle,Laura Holmes,"1,900",North Down,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Glasgow,Carmyle,Laura Holmes,"1,900",North Down,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Highland,Glasnacardoch,Logan Francis,,Online,,12.78,11.388600000000002,24.1686
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Highland,Glasnacardoch,Logan Francis,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Highland,Glasnacardoch,Logan Francis,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Highland,Glasnacardoch,Logan Francis,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Highland,Tuirnaig,Harry Whittaker,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Highland,Tuirnaig,Harry Whittaker,,Online,,29.561999999999998,59.709,89.271
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Highland,Tuirnaig,Harry Whittaker,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Highland,Tuirnaig,Harry Whittaker,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Kennet,Urchfont,Aaron Daly,"1,300",Armagh,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Kennet,Urchfont,Aaron Daly,"1,300",Armagh,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Kennet,Urchfont,Aaron Daly,"1,300",Armagh,,538.005,631.93,1169.935
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Kennet,Urchfont,Aaron Daly,"1,300",Armagh,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Kirklees,Roberttown,Jamie Rees,"1,300",Armagh,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Kirklees,Roberttown,Jamie Rees,"1,300",Armagh,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Kirklees,Roberttown,Jamie Rees,"1,300",Armagh,,53.24,55.574400000000004,108.8144
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Kirklees,Roberttown,Jamie Rees,"1,300",Armagh,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Leicester,Beeby,Mohammed Bolton,"2,100",Blaenau Gwent,,15.16,30.62,45.78
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Leicester,Beeby,Mohammed Bolton,"2,100",Blaenau Gwent,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Leicester,Beeby,Mohammed Bolton,"2,100",Blaenau Gwent,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Leicester,Beeby,Mohammed Bolton,"2,100",Blaenau Gwent,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Leicester,Stapleton,Peter Davidson,"1,300",Dungannon and South Tyrone,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Leicester,Stapleton,Peter Davidson,"1,300",Dungannon and South Tyrone,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Leicester,Stapleton,Peter Davidson,"1,300",Dungannon and South Tyrone,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Leicester,Stapleton,Peter Davidson,"1,300",Dungannon and South Tyrone,,9.854,15.737020000000001,25.59102
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Moray,Robertstown,Georgia Sanders,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Moray,Robertstown,Georgia Sanders,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Moray,Robertstown,Georgia Sanders,,Online,,12.78,11.9442,24.7242
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Moray,Robertstown,Georgia Sanders,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Neath Port Talbot,Bryn-Coch,Lauren Jackson,,Online,,147.14,172.84000000000003,319.98
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Neath Port Talbot,Bryn-Coch,Lauren Jackson,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Neath Port Talbot,Bryn-Coch,Lauren Jackson,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Neath Port Talbot,Bryn-Coch,Lauren Jackson,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Norfolk,East Dereham,Natasha Craig,"1,800",Belfast,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Norfolk,East Dereham,Natasha Craig,"1,800",Belfast,,223.964,424.97103999999996,648.93504
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Norfolk,East Dereham,Natasha Craig,"1,800",Belfast,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Norfolk,East Dereham,Natasha Craig,"1,800",Belfast,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,North Hertfordshire,Ickleford,Liam Nash,"1,300",Armagh,,95.641,112.34599999999999,207.987
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,North Hertfordshire,Ickleford,Liam Nash,"1,300",Armagh,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,North Hertfordshire,Ickleford,Liam Nash,"1,300",Armagh,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,North Hertfordshire,Ickleford,Liam Nash,"1,300",Armagh,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Northumberland,Linbriggs,Archie Butler,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Northumberland,Linbriggs,Archie Butler,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Northumberland,Linbriggs,Archie Butler,,Online,,118.82,237.09320000000002,355.9132
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Northumberland,Linbriggs,Archie Butler,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Orkney Islands,Orphir,Tegan Hawkins,"1,300",Dungannon and South Tyrone,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Orkney Islands,Orphir,Tegan Hawkins,"1,300",Dungannon and South Tyrone,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Orkney Islands,Orphir,Tegan Hawkins,"1,300",Dungannon and South Tyrone,,887.42,1368.2817,2255.7017
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Orkney Islands,Orphir,Tegan Hawkins,"1,300",Dungannon and South Tyrone,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Rhondda Cynon Taf,Blaencwm,Harrison Cole,"2,100",Blaenau Gwent,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Rhondda Cynon Taf,Blaencwm,Harrison Cole,"2,100",Blaenau Gwent,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Rhondda Cynon Taf,Blaencwm,Harrison Cole,"2,100",Blaenau Gwent,,114.036,230.178,344.214
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Rhondda Cynon Taf,Blaencwm,Harrison Cole,"2,100",Blaenau Gwent,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Rother,Burwash Common,Kian Morley,,Online,,96.08,193.91000000000003,289.99
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Rother,Burwash Common,Kian Morley,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Rother,Burwash Common,Kian Morley,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Rother,Burwash Common,Kian Morley,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Sefton,Mere Brow,Ben Martin,,Online,,84.15,98.82,182.97
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Sefton,Mere Brow,Ben Martin,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Sefton,Mere Brow,Ben Martin,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Sefton,Mere Brow,Ben Martin,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Solihull,Wood End,Zara Lambert,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Solihull,Wood End,Zara Lambert,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Solihull,Wood End,Zara Lambert,,Online,,217.68,373.61999999999995,591.3
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Solihull,Wood End,Zara Lambert,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Somerset,Merriott,Jordan Gregory,"1,800",Belfast,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Somerset,Merriott,Jordan Gregory,"1,800",Belfast,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Somerset,Merriott,Jordan Gregory,"1,800",Belfast,,40.74,38.131800000000005,78.87180000000001
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Somerset,Merriott,Jordan Gregory,"1,800",Belfast,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,South Buckinghamshire,Horn Hill,Alex Ford,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,South Buckinghamshire,Horn Hill,Alex Ford,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,South Buckinghamshire,Horn Hill,Alex Ford,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,South Buckinghamshire,Horn Hill,Alex Ford,,Online,,10.18,9.8,19.98
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,South Oxfordshire,Denton,Kieran McCarthy,"2,100",Ayrshire,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,South Oxfordshire,Denton,Kieran McCarthy,"2,100",Ayrshire,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,South Oxfordshire,Denton,Kieran McCarthy,"2,100",Ayrshire,,23.28,22.296,45.576
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,South Oxfordshire,Denton,Kieran McCarthy,"2,100",Ayrshire,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,South Oxfordshire,Rotherfield Peppard,Spencer Parkinson,"1,900",North Down,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,South Oxfordshire,Rotherfield Peppard,Spencer Parkinson,"1,900",North Down,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,South Oxfordshire,Rotherfield Peppard,Spencer Parkinson,"1,900",North Down,,665.99,586.30585,1252.29585
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,South Oxfordshire,Rotherfield Peppard,Spencer Parkinson,"1,900",North Down,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Staffordshire,Checkley,Hayden Walsh,"1,300",Armagh,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Staffordshire,Checkley,Hayden Walsh,"1,300",Armagh,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Staffordshire,Checkley,Hayden Walsh,"1,300",Armagh,,124.904,233.23365,358.13765
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Staffordshire,Checkley,Hayden Walsh,"1,300",Armagh,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Staffordshire,Sturbridge,Millie Phillips,"1,300",Dungannon and South Tyrone,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Staffordshire,Sturbridge,Millie Phillips,"1,300",Dungannon and South Tyrone,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Staffordshire,Sturbridge,Millie Phillips,"1,300",Dungannon and South Tyrone,,155.41,169.7608,325.1708
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Staffordshire,Sturbridge,Millie Phillips,"1,300",Dungannon and South Tyrone,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Swale,Murston,Aaron Hunter,"1,300",Armagh,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Swale,Murston,Aaron Hunter,"1,300",Armagh,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Swale,Murston,Aaron Hunter,"1,300",Armagh,,33.1,28.6025,61.7025
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Swale,Murston,Aaron Hunter,"1,300",Armagh,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,West Dorset,Sydling St Nicholas,Toby Chan,,Online,,645.606,646.00224,1291.60824
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,West Dorset,Sydling St Nicholas,Toby Chan,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,West Dorset,Sydling St Nicholas,Toby Chan,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,West Dorset,Sydling St Nicholas,Toby Chan,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Wiltshire,Dilton Marsh,Chloe Baxter,"1,900",North Down,,11.64,13.68,25.32
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Wiltshire,Dilton Marsh,Chloe Baxter,"1,900",North Down,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Wiltshire,Dilton Marsh,Chloe Baxter,"1,900",North Down,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Wiltshire,Dilton Marsh,Chloe Baxter,"1,900",North Down,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Wiltshire,Dinton,Benjamin McKenzie,"1,800",Belfast,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Wiltshire,Dinton,Benjamin McKenzie,"1,800",Belfast,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Wiltshire,Dinton,Benjamin McKenzie,"1,800",Belfast,,207.63600000000002,243.82799999999997,451.464
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Wiltshire,Dinton,Benjamin McKenzie,"1,800",Belfast,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Worthing,High Salvington,Isaac Byrne,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Worthing,High Salvington,Isaac Byrne,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Worthing,High Salvington,Isaac Byrne,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,Europe,United Kingdom,Worthing,High Salvington,Isaac Byrne,,Online,,216.203,211.08723999999998,427.29024
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Calgary,Dixie Myles,"1,210",Nunavut,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Calgary,Dixie Myles,"1,210",Nunavut,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Calgary,Dixie Myles,"1,210",Nunavut,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Calgary,Dixie Myles,"1,210",Nunavut,,5.82,6.84,12.66
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Calgary,Karen Fore,,Online,,64.506,70.20311999999998,134.70911999999998
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Calgary,Karen Fore,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Calgary,Karen Fore,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Calgary,Karen Fore,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Calgary,Leon Hall,"1,210",Nunavut,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Calgary,Leon Hall,"1,210",Nunavut,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Calgary,Leon Hall,"1,210",Nunavut,,660.296,1332.6039999999998,1992.8999999999999
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Calgary,Leon Hall,"1,210",Nunavut,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Carstairs,Larry Wilson,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Carstairs,Larry Wilson,,Online,,602.98,962.1597999999999,1565.1398
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Carstairs,Larry Wilson,,Online,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Carstairs,Larry Wilson,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Edmonton,Clare Davis,"1,210",Nunavut,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Edmonton,Clare Davis,"1,210",Nunavut,,430.404,402.58972000000006,832.99372
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Edmonton,Clare Davis,"1,210",Nunavut,,,,
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Edmonton,Clare Davis,"1,210",Nunavut,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Edmonton,Edward Smith,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Edmonton,Edward Smith,,Online,,,,
Q3,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Edmonton,Edward Smith,,Online,,344.56,601.8036,946.3636
Q4,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Edmonton,Edward Smith,,Online,,,,
Q1,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Fort Assiniboine,Tracy Dudley,,Online,,,,
Q2,"Music, Movies and Audio Books",Movie DVD,Southridge Video,North America,Canada,Alberta,Fort Assiniboine,Tracy Dudley,,Online,,382.564,391.14763999999997,773.71164
