Order Date,Invoice Date,Shipping Date,Bill To Address,Shipping Address,Company Name,Company Address,Date,Phone,Invoice Number,Item Code,Description,Value Column Name,Value
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D674031","Invoice-D674031","Quantity","60"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D674031","Invoice-D674031","Unit Price","301"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D674031","Invoice-D674031","Discount","51"
"6/2/2021","6/2/2021","6/7/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-455","100160","D674031","Invoice-D674031","Price","18009"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D57546","Invoice-D57546","Quantity","57"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D57546","Invoice-D57546","Unit Price","111"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D57546","Invoice-D57546","Discount","70"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D57546","Invoice-D57546","Price","6257"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D59541","Invoice-D59541","Quantity","38"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D59541","Invoice-D59541","Unit Price","145"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D59541","Invoice-D59541","Discount","21"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D59541","Invoice-D59541","Price","5489"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D60005","Invoice-D60005","Quantity","41"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D60005","Invoice-D60005","Unit Price","119"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D60005","Invoice-D60005","Discount","70"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D60005","Invoice-D60005","Price","4809"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D60766","Invoice-D60766","Quantity","38"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D60766","Invoice-D60766","Unit Price","491"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D60766","Invoice-D60766","Discount","48"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D60766","Invoice-D60766","Price","18610"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D62706","Invoice-D62706","Quantity","37"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D62706","Invoice-D62706","Unit Price","364"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D62706","Invoice-D62706","Discount","50"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D62706","Invoice-D62706","Price","13418"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D63100","Invoice-D63100","Quantity","46"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D63100","Invoice-D63100","Unit Price","378"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D63100","Invoice-D63100","Discount","57"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D63100","Invoice-D63100","Price","17331"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D63752","Invoice-D63752","Quantity","51"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D63752","Invoice-D63752","Unit Price","387"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D63752","Invoice-D63752","Discount","51"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D63752","Invoice-D63752","Price","19686"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D63815","Invoice-D63815","Quantity","45"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D63815","Invoice-D63815","Unit Price","450"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D63815","Invoice-D63815","Discount","33"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D63815","Invoice-D63815","Price","20217"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D64512","Invoice-D64512","Quantity","60"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D64512","Invoice-D64512","Unit Price","301"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D64512","Invoice-D64512","Discount","51"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D64512","Invoice-D64512","Price","18009"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D65194","Invoice-D65194","Quantity","55"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D65194","Invoice-D65194","Unit Price","306"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D65194","Invoice-D65194","Discount","28"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D65194","Invoice-D65194","Price","16802"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D66180","Invoice-D66180","Quantity","59"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D66180","Invoice-D66180","Unit Price","460"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D66180","Invoice-D66180","Discount","43"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D66180","Invoice-D66180","Price","27097"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D69068","Invoice-D69068","Quantity","31"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D69068","Invoice-D69068","Unit Price","282"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D69068","Invoice-D69068","Discount","31"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D69068","Invoice-D69068","Price","8711"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D69389","Invoice-D69389","Quantity","56"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D69389","Invoice-D69389","Unit Price","266"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D69389","Invoice-D69389","Discount","66"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D69389","Invoice-D69389","Price","14830"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D69709","Invoice-D69709","Quantity","45"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D69709","Invoice-D69709","Unit Price","366"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D69709","Invoice-D69709","Discount","41"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D69709","Invoice-D69709","Price","16429"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D70030","Invoice-D70030","Quantity","36"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D70030","Invoice-D70030","Unit Price","231"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D70030","Invoice-D70030","Discount","57"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D70030","Invoice-D70030","Price","8259"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D71828","Invoice-D71828","Quantity","38"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D71828","Invoice-D71828","Unit Price","117"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D71828","Invoice-D71828","Discount","21"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D71828","Invoice-D71828","Price","4425"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D72732","Invoice-D72732","Quantity","39"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D72732","Invoice-D72732","Unit Price","186"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D72732","Invoice-D72732","Discount","57"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D72732","Invoice-D72732","Price","7197"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D73081","Invoice-D73081","Quantity","26"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D73081","Invoice-D73081","Unit Price","466"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D73081","Invoice-D73081","Discount","35"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D73081","Invoice-D73081","Price","12081"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D73728","Invoice-D73728","Quantity","35"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D73728","Invoice-D73728","Unit Price","250"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D73728","Invoice-D73728","Discount","21"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D73728","Invoice-D73728","Price","8729"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D74485","Invoice-D74485","Quantity","18"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D74485","Invoice-D74485","Unit Price","431"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D74485","Invoice-D74485","Discount","49"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D74485","Invoice-D74485","Price","7709"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D75006","Invoice-D75006","Quantity","55"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D75006","Invoice-D75006","Unit Price","183"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D75006","Invoice-D75006","Discount","39"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D75006","Invoice-D75006","Price","10026"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D75734","Invoice-D75734","Quantity","45"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D75734","Invoice-D75734","Unit Price","314"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D75734","Invoice-D75734","Discount","65"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D75734","Invoice-D75734","Price","14065"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D76013","Invoice-D76013","Quantity","41"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D76013","Invoice-D76013","Unit Price","342"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D76013","Invoice-D76013","Discount","36"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D76013","Invoice-D76013","Price","13986"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D76382","Invoice-D76382","Quantity","57"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D76382","Invoice-D76382","Unit Price","499"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D76382","Invoice-D76382","Discount","54"
"6/12/2021","6/12/2021","6/17/2021","335 Phoenix Maricopa County Arizona United States","335 Phoenix Maricopa County Arizona United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","12/22/2020","454-6456-389","100150","D76382","Invoice-D76382","Price","28389"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D13098","Invoice-D13098","Quantity","43"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D13098","Invoice-D13098","Unit Price","460"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D13098","Invoice-D13098","Discount","63"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D13098","Invoice-D13098","Price","19717"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D14490","Invoice-D14490","Quantity","56"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D14490","Invoice-D14490","Unit Price","135"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D14490","Invoice-D14490","Discount","65"
"7/3/2021","7/3/2021","7/8/2021","1684 Costa Mesa Orange County California United States","1684 Costa Mesa Orange County California United States","Contoso Ltd","567, Walnut Lane, Moline, MO 098765","7/14/2020","453-3456-389","100140","D14490","Invoice-D14490","Price","7495"
