Time.FiscalYear,Store.Chain,Item.Category,Store.Territory,Item.Segment,Item.Buyer,Sales.TotalSales,Sales.TotalSalesLY,Sales.TotalUnits
2014,Lindseys,010-Womens,SC,4020,"Ray, Violet",2879.0700000000006,2879.0700000000006,229
2014,Lindseys,010-Womens,SC,4020,"Hubbard, Quintessa",580.72,580.72,30
2014,Lindseys,010-Womens,SC,4020,"Ward, Kermit",3,3,1
2014,Lindseys,010-Womens,SC,4650,"Buchanan, Alma",2931.1699999999987,2274.0600000000004,539
2014,Lindseys,010-Womens,SC,4650,"Bolton, Marshall",1220.74,1220.74,191
2014,Lindseys,010-Womens,SC,4650,"Mccray, Nayda",1149.21,,199
2014,Lindseys,010-Womens,SC,4475,"Buchanan, Alma",1753.1399999999999,,89
2014,Lindseys,010-Womens,SC,4475,"Petty, Perry",1669.7200000000003,,145
2014,Lindseys,010-Womens,SC,4475,"Pierce, Amery",673.48,,64
2014,Lindseys,010-Womens,SC,4475,"Carr, Slade",564.62,,38
2014,Lindseys,010-Womens,SC,4651,"Mccray, Nayda",1757.9699999999998,,286
2014,Lindseys,010-Womens,SC,4651,"Buchanan, Alma",1600.6900000000003,1329.5500000000002,286
2014,Lindseys,010-Womens,SC,4651,"Bolton, Marshall",925.4100000000001,925.4100000000001,134
2014,Lindseys,010-Womens,SC,4220,"Buchanan, Alma",3410.55,3410.55,316
2014,Lindseys,010-Womens,SC,4220,"Carr, Slade",169.89,169.89,14
2014,Lindseys,010-Womens,SC,4027,"Buchanan, Alma",2529.6199999999994,2529.6199999999994,360
2014,Lindseys,010-Womens,SC,4027,"Carr, Slade",503.18,359.4,86
2014,Lindseys,010-Womens,SC,4027,"Ray, Violet",375.75,375.75,73
2014,Lindseys,010-Womens,SC,4027,"Hubbard, Quintessa",109.89000000000001,109.89000000000001,12
2014,Lindseys,010-Womens,SC,4027,"Lynn, Farrah",1,1,1
2014,Lindseys,010-Womens,SC,4026,"Buchanan, Alma",1548.1500000000003,1434.28,398
2014,Lindseys,010-Womens,SC,4026,"Ray, Violet",1060.38,1060.38,312
2014,Lindseys,010-Womens,SC,4026,"Carr, Slade",454.64,454.64,76
2014,Lindseys,010-Womens,SC,4026,"Hubbard, Quintessa",298.04999999999995,251.07999999999998,35
2014,Lindseys,010-Womens,SC,4014,"Buchanan, Alma",2291.03,1553.5700000000002,210
2014,Lindseys,010-Womens,SC,4014,"Clemons, Uma",297.31,297.31,23
2014,Lindseys,010-Womens,SC,4014,"Ray, Violet",163.44,163.44,41
2014,Lindseys,010-Womens,SC,4014,"Carr, Slade",124.19,124.19,14
2014,Lindseys,010-Womens,SC,4075,"Buchanan, Alma",1397.6599999999999,,182
2014,Lindseys,010-Womens,SC,4075,"Petty, Perry",724.77,,116
2014,Lindseys,010-Womens,SC,4075,"Wright, Howard",682.77,,195
2014,Lindseys,010-Womens,SC,4075,"Carr, Slade",30.97,,7
2014,Lindseys,010-Womens,SC,4227,"Buchanan, Alma",2499.3199999999997,2415.3099999999995,389
2014,Lindseys,010-Womens,SC,4227,"Carr, Slade",194.95,194.95,25
2014,Lindseys,010-Womens,SC,4017,"Buchanan, Alma",1912.5900000000001,1790.42,236
2014,Lindseys,010-Womens,SC,4017,"Hubbard, Quintessa",265.83000000000004,9,21
2014,Lindseys,010-Womens,SC,4017,"Ray, Violet",154.85000000000002,154.85000000000002,17
2014,Lindseys,010-Womens,SC,4219,"Buchanan, Alma",2218.9300000000003,2196.9300000000003,254
2014,Lindseys,010-Womens,SC,4219,"Ferrell, Sara",12,12,1
2014,Lindseys,010-Womens,SC,4219,"Jordan, Keely",2,2,2
2014,Lindseys,010-Womens,SC,4226,"Buchanan, Alma",1688.6700000000003,1688.6700000000003,294
2014,Lindseys,010-Womens,SC,4226,"Carr, Slade",410.09000000000003,410.09000000000003,52
2014,Lindseys,010-Womens,SC,4217,"Buchanan, Alma",1324.59,1324.59,153
2014,Lindseys,010-Womens,SC,4217,"Ward, Kermit",344.35,344.35,43
2014,Lindseys,010-Womens,SC,4217,"Carr, Slade",21.990000000000002,21.990000000000002,3
2014,Lindseys,010-Womens,SC,4035,"Mccray, Nayda",558.55,,126
2014,Lindseys,010-Womens,SC,4035,"Wright, Howard",380.77,,71
2014,Lindseys,010-Womens,SC,4035,"Buchanan, Alma",345.96000000000004,,70
2014,Lindseys,010-Womens,SC,4035,"Petty, Perry",290.29999999999995,,74
2014,Lindseys,010-Womens,SC,4035,"Nash, Colorado",1,,1
2014,Lindseys,010-Womens,SC,4028,"Buchanan, Alma",932.6300000000001,864.73,207
2014,Lindseys,010-Womens,SC,4028,"Carr, Slade",555.31,551.81,84
2014,Lindseys,010-Womens,SC,4028,"Clemons, Uma",20,20,12
2014,Lindseys,010-Womens,SC,4028,"Hubbard, Quintessa",9,9,3
2014,Lindseys,010-Womens,SC,4379,"Carr, Slade",684.08,,95
2014,Lindseys,010-Womens,SC,4379,"Petty, Perry",652.2,,80
2014,Lindseys,010-Womens,SC,4379,"Wright, Howard",139.91,,17
2014,Lindseys,010-Womens,SC,4379,"Ray, Violet",39.96,39.96,4
2014,Lindseys,010-Womens,SC,4213,"Buchanan, Alma",1477.5400000000004,1471.0400000000004,145
2014,Lindseys,010-Womens,SC,4213,"Jordan, Keely",14,14,2
2014,Lindseys,010-Womens,SC,4213,"Clemons, Uma",10,10,2
2014,Lindseys,010-Womens,SC,4573,"Barrett, Galvin",610.58,,46
2014,Lindseys,010-Womens,SC,4573,"Wright, Howard",342.59000000000003,,44
2014,Lindseys,010-Womens,SC,4573,"Buchanan, Alma",303.62,,38
2014,Lindseys,010-Womens,SC,4573,"Mccray, Nayda",212.29,,26
2014,Lindseys,010-Womens,SC,4573,"Petty, Perry",22.98,,5
2014,Lindseys,010-Womens,SC,4032,"Buchanan, Alma",927.6700000000001,924.6700000000001,111
2014,Lindseys,010-Womens,SC,4032,"Clemons, Uma",444.88,444.88,84
2014,Lindseys,010-Womens,SC,4032,"Carr, Slade",92,92,19
2014,Lindseys,010-Womens,SC,4032,"Ray, Violet",26.1,,11
2014,Lindseys,010-Womens,SC,4476,"Buchanan, Alma",1078.17,,83
2014,Lindseys,010-Womens,SC,4476,"Petty, Perry",410.4,,33
2014,Lindseys,010-Womens,SC,4214,"Buchanan, Alma",805.36,805.36,83
2014,Lindseys,010-Womens,SC,4214,"Carr, Slade",627.4,407.62,69
2014,Lindseys,010-Womens,SC,4276,"Long, Amy",923.5,,72
2014,Lindseys,010-Womens,SC,4276,"Buchanan, Alma",306.78,,24
2014,Lindseys,010-Womens,SC,4276,"Petty, Perry",110.92,,18
2014,Lindseys,010-Womens,SC,4276,"Carr, Slade",29.98,,4
2014,Lindseys,010-Womens,SC,4009,"Buchanan, Alma",894.03,867.01,186
2014,Lindseys,010-Womens,SC,4009,"Ray, Violet",346.5,346.5,52
2014,Lindseys,010-Womens,SC,4009,"Clemons, Uma",97.89,97.89,13
2014,Lindseys,010-Womens,SC,4009,"Mccray, Nayda",20.93,20.93,7
2014,Lindseys,010-Womens,SC,4036,"Buchanan, Alma",1062.29,,83
2014,Lindseys,010-Womens,SC,4036,"Carr, Slade",205.79000000000002,,43
2014,Lindseys,010-Womens,SC,4036,"Hubbard, Quintessa",-15.98,,-1
2014,Lindseys,010-Womens,SC,4572,"Barrett, Galvin",645.18,,82
2014,Lindseys,010-Womens,SC,4572,"Mccray, Nayda",556.11,,93
2014,Lindseys,010-Womens,SC,4572,"Hubbard, Quintessa",19.97,,7
2014,Lindseys,010-Womens,SC,4336,"Petty, Perry",1009.42,,98
2014,Lindseys,010-Womens,SC,4336,"Carr, Slade",146.43,,24
2014,Lindseys,010-Womens,SC,4336,"Barrett, Galvin",28.98,,5
2014,Lindseys,010-Womens,SC,4701,"Carr, Slade",568.72,99.94999999999999,29
2014,Lindseys,010-Womens,SC,4701,"Buchanan, Alma",359.9,154.93,17
2014,Lindseys,010-Womens,SC,4701,"Jordan, Keely",244.94,244.94,19
2014,Lindseys,010-Womens,SC,4701,"Hubbard, Quintessa",3,,1
2014,Lindseys,010-Womens,SC,4003,"Buchanan, Alma",829.4200000000001,829.4200000000001,89
2014,Lindseys,010-Womens,SC,4003,"Hubbard, Quintessa",106.97,106.97,15
2014,Lindseys,010-Womens,SC,4003,"Carr, Slade",78.95,74.95,9
2014,Lindseys,010-Womens,SC,4003,"Clemons, Uma",10,10,2
2014,Lindseys,010-Womens,SC,4228,"Buchanan, Alma",642.48,624.47,111
2014,Lindseys,010-Womens,SC,4228,"Carr, Slade",220.75,220.75,32
2014,Lindseys,010-Womens,SC,4228,"Clemons, Uma",41.93,41.93,7
2014,Lindseys,010-Womens,SC,4378,"Long, Amy",325.35,,24
2014,Lindseys,010-Womens,SC,4378,"Barrett, Galvin",272.78999999999996,,21
2014,Lindseys,010-Womens,SC,4378,"Petty, Perry",149.85000000000002,,15
2014,Lindseys,010-Womens,SC,4378,"Carr, Slade",101.25,,13
2014,Lindseys,010-Womens,SC,4209,"Buchanan, Alma",757.3399999999999,487.61000000000007,89
2014,Lindseys,010-Womens,SC,4012,"Buchanan, Alma",453.57000000000005,453.57000000000005,79
2014,Lindseys,010-Womens,SC,4012,"Carr, Slade",183,166.5,31
2014,Lindseys,010-Womens,SC,4012,"Ferrell, Sara",38.980000000000004,21.990000000000002,5
2014,Lindseys,010-Womens,SC,4012,"Hubbard, Quintessa",18,18,4
2014,Lindseys,010-Womens,SC,4012,"Clemons, Uma",2,2,2
2014,Lindseys,010-Womens,SC,4455,"Barrett, Galvin",181.86,,14
2014,Lindseys,010-Womens,SC,4455,"Buchanan, Alma",153.23000000000002,38.97,22
2014,Lindseys,010-Womens,SC,4455,"Wright, Howard",135.99,,23
2014,Lindseys,010-Womens,SC,4455,"Long, Amy",103.92,,8
2014,Lindseys,010-Womens,SC,4455,"Petty, Perry",39,,11
2014,Lindseys,010-Womens,SC,4375,"Petty, Perry",414.89,,116
2014,Lindseys,010-Womens,SC,4375,"Carr, Slade",100.88,,13
2014,Lindseys,010-Womens,SC,4375,"Wright, Howard",4,,4
2014,Lindseys,010-Womens,SC,4076,"Buchanan, Alma",291.65999999999997,,38
2014,Lindseys,010-Womens,SC,4076,"Carr, Slade",115.44,,25
2014,Lindseys,010-Womens,SC,4076,"Petty, Perry",111.07,,19
2014,Lindseys,010-Womens,SC,4802,"Clemons, Uma",351.48,351.48,118
2014,Lindseys,010-Womens,SC,4802,"Hubbard, Quintessa",68.89,,39
2014,Lindseys,010-Womens,SC,4802,"Buchanan, Alma",58.94,29.94,21
2014,Lindseys,010-Womens,SC,4212,"Buchanan, Alma",355.73,337.73,86
2014,Lindseys,010-Womens,SC,4212,"Clemons, Uma",56.34,56.34,13
2014,Lindseys,010-Womens,SC,4212,"Carr, Slade",54,53,14
2014,Lindseys,010-Womens,SC,4377,"Petty, Perry",261.82000000000005,,32
2014,Lindseys,010-Womens,SC,4377,"Buchanan, Alma",125.91,89.91,15
2014,Lindseys,010-Womens,SC,4377,"Long, Amy",59.94,,6
2014,Lindseys,010-Womens,SC,4478,"Pierce, Amery",341.8,,21
2014,Lindseys,010-Womens,SC,4478,"Petty, Perry",92.97,,10
2014,Lindseys,010-Womens,SC,4456,"Petty, Perry",293,,35
2014,Lindseys,010-Womens,SC,4456,"Buchanan, Alma",113.81,,19
2014,Lindseys,010-Womens,SC,4456,"Long, Amy",7.99,,1
2014,Lindseys,010-Womens,SC,4456,"Wright, Howard",7,,3
2014,Lindseys,010-Womens,SC,4015,"Ray, Violet",218.83,218.83,17
2014,Lindseys,010-Womens,SC,4015,"Buchanan, Alma",139.89,139.89,12
2014,Lindseys,010-Womens,SC,4015,"Hubbard, Quintessa",59.97,59.97,7
2014,Lindseys,010-Womens,SC,4702,"Buchanan, Alma",398.51,,34
2014,Lindseys,010-Womens,SC,4702,"Carr, Slade",20,,1
2014,Lindseys,010-Womens,SC,4077,"Petty, Perry",181.86,,14
2014,Lindseys,010-Womens,SC,4077,"Buchanan, Alma",143.82000000000002,,18
2014,Lindseys,010-Womens,SC,4077,"Barrett, Galvin",77.5,,10
2014,Lindseys,010-Womens,SC,4008,"Buchanan, Alma",370.84000000000003,370.84000000000003,76
2014,Lindseys,010-Womens,SC,4008,"Clemons, Uma",22.69,22.69,6
2014,Lindseys,010-Womens,SC,4018,"Buchanan, Alma",306.96,306.96,57
2014,Lindseys,010-Womens,SC,4018,"Clemons, Uma",29,29,7
2014,Lindseys,010-Womens,SC,4256,"Wright, Howard",246.7,,30
2014,Lindseys,010-Womens,SC,4256,"Petty, Perry",49.96,,6
2014,Lindseys,010-Womens,SC,4256,"Barrett, Galvin",47,,9
2014,Lindseys,010-Womens,SC,4256,"Buchanan, Alma",-13.49,,0
2014,Lindseys,010-Womens,SC,4803,"Hubbard, Quintessa",275.6,,98
2014,Lindseys,010-Womens,SC,4155,"Buchanan, Alma",105.9,,20
2014,Lindseys,010-Womens,SC,4155,"Wright, Howard",83.88,59.88,20
2014,Lindseys,010-Womens,SC,4155,"Carr, Slade",56.91,,10
2014,Lindseys,010-Womens,SC,4155,"Petty, Perry",5.99,,1
2014,Lindseys,010-Womens,SC,4875,"Long, Amy",119.88000000000001,,12
2014,Lindseys,010-Womens,SC,4875,"Petty, Perry",69.98,,23
2014,Lindseys,010-Womens,SC,4875,"Barrett, Galvin",53,,9
2014,Lindseys,010-Womens,SC,4156,"Wright, Howard",105.45,64.95,21
2014,Lindseys,010-Womens,SC,4156,"Petty, Perry",57,,26
2014,Lindseys,010-Womens,SC,4156,"Barrett, Galvin",41.96,,6
2014,Lindseys,010-Womens,SC,4156,"Buchanan, Alma",29.97,,3
2014,Lindseys,010-Womens,SC,4255,"Petty, Perry",207.76999999999998,,30
2014,Lindseys,010-Womens,SC,4376,"Long, Amy",102.9,,10
2014,Lindseys,010-Womens,SC,4376,"Pierce, Amery",51.96,,4
2014,Lindseys,010-Womens,SC,4376,"Carr, Slade",49.95,,5
2014,Lindseys,010-Womens,SC,4551,"Clemons, Uma",202,202,74
2014,Lindseys,010-Womens,SC,4091,"Long, Amy",201.73999999999998,,26
2014,Lindseys,010-Womens,SC,4277,"Petty, Perry",194.85,,15
2014,Lindseys,010-Womens,SC,4876,"Petty, Perry",107.94,,11
2014,Lindseys,010-Womens,SC,4876,"Barrett, Galvin",67,,6
2014,Lindseys,010-Womens,SC,4457,"Carr, Slade",122,,17
2014,Lindseys,010-Womens,SC,4457,"Buchanan, Alma",39.98,,2
2014,Lindseys,010-Womens,SC,4878,"Carr, Slade",161.9,,11
2014,Lindseys,010-Womens,SC,4258,"Petty, Perry",151.86,,17
2014,Lindseys,010-Womens,SC,4133,"Buchanan, Alma",119.88,,12
2014,Lindseys,010-Womens,SC,4135,"Long, Amy",78.31,,8
2014,Lindseys,010-Womens,SC,4135,"Barrett, Galvin",29.97,,3
2014,Lindseys,010-Womens,SC,4019,"Buchanan, Alma",108,108,31
2014,Lindseys,010-Womens,SC,4092,"Long, Amy",89.91,,9
2014,Lindseys,010-Womens,SC,4010,"Buchanan, Alma",77.5,77.5,16
2014,Lindseys,010-Womens,SC,4010,"Nash, Colorado",7.99,,1
2014,Lindseys,010-Womens,SC,4203,"Buchanan, Alma",74.45,76.95,12
2014,Lindseys,010-Womens,SC,4203,"Carr, Slade",10,10,4
2014,Lindseys,010-Womens,SC,4157,"Petty, Perry",77.94,,6
2014,Lindseys,010-Womens,SC,4278,"Buchanan, Alma",77.94,,6
2014,Lindseys,010-Womens,SC,4257,"Petty, Perry",74.93,,8
2014,Lindseys,010-Womens,SC,4801,"Clemons, Uma",39.88,39.88,25
2014,Lindseys,010-Womens,SC,4801,"Bolton, Marshall",23.97,23.97,10
2014,Lindseys,010-Womens,SC,4801,"Mccray, Nayda",9,,6
2014,Lindseys,010-Womens,SC,4801,"Hubbard, Quintessa",2,,2
2014,Lindseys,010-Womens,SC,4275,"Petty, Perry",64.95,,5
2014,Lindseys,010-Womens,SC,4458,"Buchanan, Alma",64.95,64.95,5
2014,Lindseys,010-Womens,SC,4537,"Barrett, Galvin",64.95,,5
2014,Lindseys,010-Womens,SC,4574,"Barrett, Galvin",59.98,,2
2014,Lindseys,010-Womens,SC,4806,"Hubbard, Quintessa",47.7,,14
2014,Lindseys,010-Womens,SC,4338,"Petty, Perry",42,,8
2014,Lindseys,010-Womens,SC,4338,"Carr, Slade",5,,1
2014,Lindseys,010-Womens,SC,4231,"Buchanan, Alma",20,20,4
2014,Lindseys,010-Womens,SC,4394,"Long, Amy",19.98,,2
2014,Lindseys,010-Womens,SC,4454,"Petty, Perry",19.98,,2
2014,Lindseys,010-Womens,SC,4001,"Ferrell, Sara",18.97,7.99,4
2014,Lindseys,010-Womens,SC,4126,"Buchanan, Alma",15.92,15.92,8
2014,Lindseys,010-Womens,SC,4208,"Buchanan, Alma",15,15,2
2014,Lindseys,010-Womens,SC,4652,"Bolton, Marshall",11.99,11.99,3
2014,Lindseys,010-Womens,SC,4006,"Hubbard, Quintessa",7,7,1
2014,Lindseys,010-Womens,SC,4006,"Carr, Slade",3,3,1
2014,Lindseys,010-Womens,SC,4554,"Mendez, Jerry",7,,1
2014,Lindseys,010-Womens,TN,4650,"Buchanan, Alma",3832.009999999999,3471.869999999999,668
2014,Lindseys,010-Womens,TN,4650,"Mccray, Nayda",1601.04,,254
2014,Lindseys,010-Womens,TN,4650,"Bolton, Marshall",1479.35,1479.35,226
2014,Lindseys,010-Womens,TN,4020,"Buchanan, Alma",4170.370000000001,4161.870000000001,389
2014,Lindseys,010-Womens,TN,4020,"Ray, Violet",1616.3100000000002,1616.3100000000002,123
2014,Lindseys,010-Womens,TN,4020,"Hubbard, Quintessa",419.79,419.79,21
2014,Lindseys,010-Womens,TN,4020,"Ward, Kermit",3,3,3
2014,Lindseys,010-Womens,TN,4651,"Buchanan, Alma",2131.8199999999997,1952.9399999999998,355
2014,Lindseys,010-Womens,TN,4651,"Mccray, Nayda",1639.1800000000003,,266
2014,Lindseys,010-Womens,TN,4651,"Bolton, Marshall",950.9200000000001,950.9200000000001,149
2014,Lindseys,010-Womens,TN,4014,"Buchanan, Alma",2688.51,2013.03,236
2014,Lindseys,010-Womens,TN,4014,"Clemons, Uma",570.0699999999999,570.0699999999999,60
2014,Lindseys,010-Womens,TN,4014,"Ray, Violet",468.11,468.11,57
2014,Lindseys,010-Womens,TN,4014,"Carr, Slade",98,98,14
2014,Lindseys,010-Womens,TN,4014,"Hubbard, Quintessa",69.97,69.97,6
2014,Lindseys,010-Womens,TN,4475,"Petty, Perry",2547.9399999999996,,204
2014,Lindseys,010-Womens,TN,4475,"Carr, Slade",869.87,,63
2014,Lindseys,010-Womens,TN,4475,"Pierce, Amery",299.72,,30
2014,Lindseys,010-Womens,TN,4475,"Buchanan, Alma",46.980000000000004,-12.99,2
2014,Lindseys,010-Womens,TN,4027,"Buchanan, Alma",2148.33,2148.33,281
2014,Lindseys,010-Womens,TN,4027,"Hubbard, Quintessa",538.19,548.1800000000001,58
2014,Lindseys,010-Womens,TN,4027,"Carr, Slade",312.93,149.8,59
2014,Lindseys,010-Womens,TN,4027,"Ray, Violet",305.15999999999997,305.15999999999997,46
2014,Lindseys,010-Womens,TN,4220,"Buchanan, Alma",3209.200000000001,3209.200000000001,277
2014,Lindseys,010-Womens,TN,4220,"Carr, Slade",36,35,5
2014,Lindseys,010-Womens,TN,4026,"Ray, Violet",1236.96,1236.96,463
2014,Lindseys,010-Womens,TN,4026,"Buchanan, Alma",1135.29,1008.5100000000002,313
2014,Lindseys,010-Womens,TN,4026,"Carr, Slade",364.19,364.19,61
2014,Lindseys,010-Womens,TN,4026,"Hubbard, Quintessa",190.89,108.93,20
2014,Lindseys,010-Womens,TN,4227,"Buchanan, Alma",2279.4500000000007,2279.4500000000007,291
2014,Lindseys,010-Womens,TN,4227,"Carr, Slade",459.43,459.43,71
2014,Lindseys,010-Womens,TN,4075,"Buchanan, Alma",1048.25,,144
2014,Lindseys,010-Womens,TN,4075,"Petty, Perry",1029.9900000000002,,166
2014,Lindseys,010-Womens,TN,4075,"Wright, Howard",178.8,,23
2014,Lindseys,010-Womens,TN,4075,"Barrett, Galvin",113.81,,19
2014,Lindseys,010-Womens,TN,4075,"Long, Amy",103.92,,8
2014,Lindseys,010-Womens,TN,4075,"Carr, Slade",76.91,,10
2014,Lindseys,010-Womens,TN,4028,"Buchanan, Alma",1803.9899999999998,1803.9899999999998,367
2014,Lindseys,010-Womens,TN,4028,"Carr, Slade",546.39,546.39,103
2014,Lindseys,010-Womens,TN,4028,"Clemons, Uma",11,11,5
2014,Lindseys,010-Womens,TN,4028,"Hubbard, Quintessa",7,7,4
2014,Lindseys,010-Womens,TN,4009,"Buchanan, Alma",1043.7,992.7,232
2014,Lindseys,010-Womens,TN,4009,"Ray, Violet",953.53,953.53,144
2014,Lindseys,010-Womens,TN,4009,"Clemons, Uma",350.76,350.76,44
2014,Lindseys,010-Womens,TN,4009,"Mccray, Nayda",14.95,14.95,5
2014,Lindseys,010-Womens,TN,4035,"Buchanan, Alma",870.17,,116
2014,Lindseys,010-Womens,TN,4035,"Petty, Perry",629.1899999999999,,108
2014,Lindseys,010-Womens,TN,4035,"Wright, Howard",226.85,,26
2014,Lindseys,010-Womens,TN,4035,"Mccray, Nayda",71.51,,18
2014,Lindseys,010-Womens,TN,4035,"Hubbard, Quintessa",13,,6
2014,Lindseys,010-Womens,TN,4035,"Nash, Colorado",5.99,,1
2014,Lindseys,010-Womens,TN,4701,"Buchanan, Alma",1150.8400000000001,914.3900000000001,87
2014,Lindseys,010-Womens,TN,4701,"Jordan, Keely",364.89,364.89,26
2014,Lindseys,010-Womens,TN,4701,"Carr, Slade",283.87,263.88,15
2014,Lindseys,010-Womens,TN,4701,"Hubbard, Quintessa",9,,1
2014,Lindseys,010-Womens,TN,4226,"Buchanan, Alma",1716.5200000000002,1716.5200000000002,293
2014,Lindseys,010-Womens,TN,4573,"Barrett, Galvin",990.86,,77
2014,Lindseys,010-Womens,TN,4573,"Wright, Howard",451.26,,59
2014,Lindseys,010-Womens,TN,4573,"Mccray, Nayda",131.89,,23
2014,Lindseys,010-Womens,TN,4573,"Buchanan, Alma",55.93,,7
2014,Lindseys,010-Womens,TN,4573,"Petty, Perry",47.94,,6
2014,Lindseys,010-Womens,TN,4573,"Long, Amy",19.98,,2
2014,Lindseys,010-Womens,TN,4379,"Carr, Slade",962.05,,119
2014,Lindseys,010-Womens,TN,4379,"Petty, Perry",545.6400000000001,,79
2014,Lindseys,010-Womens,TN,4379,"Wright, Howard",155.9,,22
2014,Lindseys,010-Womens,TN,4379,"Ray, Violet",9.99,9.99,1
2014,Lindseys,010-Womens,TN,4032,"Buchanan, Alma",1066.1599999999999,1051.1599999999999,145
2014,Lindseys,010-Womens,TN,4032,"Clemons, Uma",311.40999999999997,311.40999999999997,59
2014,Lindseys,010-Womens,TN,4032,"Carr, Slade",140.01,140.01,29
2014,Lindseys,010-Womens,TN,4032,"Ray, Violet",37.5,,12
2014,Lindseys,010-Womens,TN,4213,"Buchanan, Alma",1153.03,1152.03,115
2014,Lindseys,010-Womens,TN,4213,"Carr, Slade",295.66,295.66,39
2014,Lindseys,010-Womens,TN,4213,"Jordan, Keely",0,0,0
2014,Lindseys,010-Womens,TN,4476,"Buchanan, Alma",987.24,,76
2014,Lindseys,010-Womens,TN,4476,"Petty, Perry",344.76,,27
2014,Lindseys,010-Womens,TN,4017,"Buchanan, Alma",1155.0900000000001,1131.0900000000001,143
2014,Lindseys,010-Womens,TN,4017,"Ray, Violet",127.39000000000001,127.39000000000001,15
2014,Lindseys,010-Womens,TN,4017,"Hubbard, Quintessa",3,3,1
2014,Lindseys,010-Womens,TN,4219,"Buchanan, Alma",1260.87,1260.87,162
2014,Lindseys,010-Womens,TN,4219,"Jordan, Keely",3,3,1
2014,Lindseys,010-Womens,TN,4217,"Buchanan, Alma",768.46,768.46,70
2014,Lindseys,010-Womens,TN,4217,"Ward, Kermit",240.46,240.46,38
2014,Lindseys,010-Womens,TN,4217,"Carr, Slade",15.98,15.98,2
2014,Lindseys,010-Womens,TN,4214,"Buchanan, Alma",944.78,944.78,94
2014,Lindseys,010-Womens,TN,4214,"Carr, Slade",54.95,54.95,6
2014,Lindseys,010-Womens,TN,4003,"Buchanan, Alma",637.75,637.75,78
2014,Lindseys,010-Womens,TN,4003,"Carr, Slade",173.9,149.9,14
2014,Lindseys,010-Womens,TN,4003,"Hubbard, Quintessa",89.49,89.49,12
2014,Lindseys,010-Womens,TN,4012,"Buchanan, Alma",479.96000000000004,479.96000000000004,87
2014,Lindseys,010-Womens,TN,4012,"Carr, Slade",208.37,206.37,19
2014,Lindseys,010-Womens,TN,4012,"Hubbard, Quintessa",191.37,191.37,13
2014,Lindseys,010-Womens,TN,4276,"Buchanan, Alma",480.63,,37
2014,Lindseys,010-Womens,TN,4276,"Long, Amy",309.15999999999997,,24
2014,Lindseys,010-Womens,TN,4276,"Hubbard, Quintessa",21,,2
2014,Lindseys,010-Womens,TN,4276,"Carr, Slade",0,,0
2014,Lindseys,010-Womens,TN,4036,"Buchanan, Alma",491.33,,38
2014,Lindseys,010-Womens,TN,4036,"Carr, Slade",304.76,,64
2014,Lindseys,010-Womens,TN,4572,"Barrett, Galvin",335.02,,48
2014,Lindseys,010-Womens,TN,4572,"Mccray, Nayda",267.69,,67
2014,Lindseys,010-Womens,TN,4572,"Thomas, Shellie",74.95,,5
2014,Lindseys,010-Womens,TN,4572,"Hubbard, Quintessa",71.84,,20
2014,Lindseys,010-Womens,TN,4572,"Long, Amy",31.92,,8
2014,Lindseys,010-Womens,TN,4457,"Buchanan, Alma",608.7,,31
2014,Lindseys,010-Womens,TN,4457,"Carr, Slade",101.1,,9
2014,Lindseys,010-Womens,TN,4455,"Long, Amy",255.92000000000002,,20
2014,Lindseys,010-Womens,TN,4455,"Barrett, Galvin",246.81,,19
2014,Lindseys,010-Womens,TN,4455,"Buchanan, Alma",52.980000000000004,25.98,7
2014,Lindseys,010-Womens,TN,4455,"Wright, Howard",47,,11
2014,Lindseys,010-Womens,TN,4455,"Carr, Slade",9,,1
2014,Lindseys,010-Womens,TN,4455,"Petty, Perry",8,,2
2014,Lindseys,010-Womens,TN,4336,"Petty, Perry",464.38000000000005,,59
2014,Lindseys,010-Womens,TN,4336,"Carr, Slade",71,,15
2014,Lindseys,010-Womens,TN,4336,"Barrett, Galvin",56.36,,9
2014,Lindseys,010-Womens,TN,4275,"Buchanan, Alma",531.6,,41
2014,Lindseys,010-Womens,TN,4275,"Petty, Perry",38.97,,3
2014,Lindseys,010-Womens,TN,4228,"Buchanan, Alma",322.86,313.86,43
2014,Lindseys,010-Womens,TN,4228,"Carr, Slade",241.11999999999998,241.11999999999998,35
2014,Lindseys,010-Womens,TN,4092,"Buchanan, Alma",300.75,,25
2014,Lindseys,010-Womens,TN,4092,"Long, Amy",236.78,,20
2014,Lindseys,010-Womens,TN,4092,"Barrett, Galvin",23.97,,3
2014,Lindseys,010-Womens,TN,4377,"Petty, Perry",216.86,,22
2014,Lindseys,010-Womens,TN,4377,"Long, Amy",179.82,,18
2014,Lindseys,010-Womens,TN,4377,"Buchanan, Alma",151.87,128.87,18
2014,Lindseys,010-Womens,TN,4015,"Ray, Violet",467.64,467.64,36
2014,Lindseys,010-Womens,TN,4015,"Hubbard, Quintessa",38.97,38.97,3
2014,Lindseys,010-Womens,TN,4015,"Buchanan, Alma",14.99,14.99,2
2014,Lindseys,010-Womens,TN,4478,"Pierce, Amery",519.24,,30
2014,Lindseys,010-Womens,TN,4803,"Hubbard, Quintessa",508.87,,149
2014,Lindseys,010-Womens,TN,4209,"Buchanan, Alma",492.39,492.39,62
2014,Lindseys,010-Womens,TN,4155,"Wright, Howard",268.14,184.15,51
