Opportunities.Campaign Name,Opportunities.DaysToClose,Opportunities.Opportunity Owner Name,Opportunities.Close %,Opportunities.Forecast %
(Blank),104,David So,52.27272727272727,108.66666666666667
(Blank),106,David So,100,137
(Blank),108,David So,0,0
(Blank),110,David So,0,0
(Blank),112,David So,0,0
(Blank),114,David So,0,0
(Blank),116,David So,0,0
(Blank),118,David So,0,0
Consumer Tradeshow,34,David So,0,0
Consumer Tradeshow,44,David So,0,0
Consumer Tradeshow,46,David So,0,0
Consumer Tradeshow,48,David So,0,0
Consumer Tradeshow,50,David So,0,0
Consumer Tradeshow,52,David So,100,90
Consumer Tradeshow,54,David So,100,0
Consumer Tradeshow,58,David So,100,0
Consumer Tradeshow,60,David So,0,0
Consumer Tradeshow,62,David So,100,0
Consumer Tradeshow,63,David So,0,0
Consumer Tradeshow,64,David So,0,0
Consumer Tradeshow,66,David So,100,66
Consumer Tradeshow,68,David So,100,100
Consumer Tradeshow,69,David So,100,65
Consumer Tradeshow,70,David So,100,109.00000000000001
Consumer Tradeshow,72,David So,100,96
Consumer Tradeshow,74,David So,100,0
Consumer Tradeshow,75,David So,0,0
Consumer Tradeshow,76,David So,100,139
Consumer Tradeshow,77,David So,0,0
Consumer Tradeshow,78,David So,100,75
Consumer Tradeshow,80,David So,100,75
Consumer Tradeshow,82,David So,100,113.99999999999999
Consumer Tradeshow,83,David So,100,52
Consumer Tradeshow,84,David So,100,108
Consumer Tradeshow,85,David So,0,0
Consumer Tradeshow,86,David So,100,76
Consumer Tradeshow,88,David So,0,0
Consumer Tradeshow,89,David So,0,0
Consumer Tradeshow,90,David So,100,84
Consumer Tradeshow,91,David So,0,0
Consumer Tradeshow,92,David So,50,0
Consumer Tradeshow,94,David So,0,0
Consumer Tradeshow,96,David So,40,61
Consumer Tradeshow,98,David So,50,0
Consumer Tradeshow,100,David So,100,0
Consumer Tradeshow,102,David So,0,0
Consumer Tradeshow,104,David So,0,0
Consumer Tradeshow,116,David So,0,0
Consumer Tradeshow,103,David So,0,0
Customer Care Campaign,38,David So,0,0
Customer Care Campaign,46,David So,0,0
Customer Care Campaign,52,David So,100,0
Customer Care Campaign,54,David So,100,51
Customer Care Campaign,56,David So,0,0
Customer Care Campaign,58,David So,0,0
Customer Care Campaign,60,David So,0,0
Customer Care Campaign,62,David So,0,0
Customer Care Campaign,64,David So,0,0
Customer Care Campaign,66,David So,100,80
Customer Care Campaign,68,David So,100,56.99999999999999
Customer Care Campaign,69,David So,0,0
Customer Care Campaign,70,David So,100,0
Customer Care Campaign,72,David So,100,0
Customer Care Campaign,74,David So,100,0
Customer Care Campaign,75,David So,0,0
Customer Care Campaign,76,David So,0,0
Customer Care Campaign,77,David So,0,0
Customer Care Campaign,78,David So,100,0
Customer Care Campaign,80,David So,0,0
Customer Care Campaign,82,David So,100,55.00000000000001
Customer Care Campaign,83,David So,100,0
Customer Care Campaign,84,David So,100,78.5
Customer Care Campaign,86,David So,0,0
Customer Care Campaign,88,David So,100,145
Customer Care Campaign,89,David So,0,0
Customer Care Campaign,90,David So,100,105
Customer Care Campaign,91,David So,0,0
Customer Care Campaign,92,David So,0,0
Customer Care Campaign,94,David So,100,0
Customer Care Campaign,96,David So,100,97.66666666666667
Customer Care Campaign,97,David So,100,0
Customer Care Campaign,98,David So,100,100.49999999999999
Customer Care Campaign,100,David So,100,0
Customer Care Campaign,102,David So,55.55555555555556,100
Customer Care Campaign,104,David So,66.66666666666666,0
Customer Care Campaign,106,David So,0,0
Customer Care Campaign,108,David So,0,0
Customer Care Campaign,110,David So,29.411764705882355,75
Customer Care Campaign,112,David So,25,0
Customer Care Campaign,114,David So,0,0
Customer Care Campaign,116,David So,0,0
Customer Care Campaign,118,David So,0,0
Customer Care Campaign,103,David So,0,0
Customer Care Campaign,87,David So,0,0
Customer Care Campaign,107,David So,0,0
Customer Follow-up,56,David So,0,0
Customer Follow-up,58,David So,0,0
Customer Follow-up,62,David So,100,0
Customer Follow-up,64,David So,100,0
Customer Follow-up,66,David So,0,0
Customer Follow-up,68,David So,100,0
Customer Follow-up,70,David So,100,107.33333333333333
Customer Follow-up,72,David So,100,0
Customer Follow-up,74,David So,0,0
Customer Follow-up,76,David So,100,127
Customer Follow-up,77,David So,0,0
Customer Follow-up,78,David So,100,0
Customer Follow-up,80,David So,0,0
Customer Follow-up,82,David So,100,149
Customer Follow-up,84,David So,100,125.25
Customer Follow-up,86,David So,100,89
Customer Follow-up,88,David So,0,0
Customer Follow-up,89,David So,0,0
Customer Follow-up,90,David So,16.666666666666664,0
Customer Follow-up,91,David So,0,0
Customer Follow-up,92,David So,0,0
Customer Follow-up,94,David So,0,0
Customer Follow-up,96,David So,100,0
Customer Follow-up,98,David So,33.33333333333333,99
Customer Follow-up,100,David So,66.66666666666666,62
Customer Follow-up,102,David So,0,0
Customer Follow-up,104,David So,0,0
Customer Follow-up,106,David So,0,0
Market Trends Newsletter,52,David So,0,0
Market Trends Newsletter,56,David So,0,0
Market Trends Newsletter,58,David So,0,0
Market Trends Newsletter,62,David So,0,0
Market Trends Newsletter,63,David So,0,0
Market Trends Newsletter,64,David So,100,0
Market Trends Newsletter,66,David So,0,0
Market Trends Newsletter,68,David So,100,0
Market Trends Newsletter,70,David So,100,0
Market Trends Newsletter,72,David So,100,0
Market Trends Newsletter,74,David So,0,0
Market Trends Newsletter,76,David So,100,0
Market Trends Newsletter,77,David So,0,0
Market Trends Newsletter,78,David So,0,0
Market Trends Newsletter,80,David So,0,0
Market Trends Newsletter,82,David So,100,89
Market Trends Newsletter,83,David So,100,0
Market Trends Newsletter,84,David So,100,66
Market Trends Newsletter,86,David So,100,0
Market Trends Newsletter,88,David So,0,0
Market Trends Newsletter,90,David So,100,0
Market Trends Newsletter,92,David So,0,0
Market Trends Newsletter,94,David So,0,0
Market Trends Newsletter,96,David So,100,0
Market Trends Newsletter,98,David So,75,0
Market Trends Newsletter,100,David So,25,0
Market Trends Newsletter,102,David So,87.5,110.00000000000001
Market Trends Newsletter,104,David So,33.33333333333333,0
Market Trends Newsletter,108,David So,0,0
Market Trends Newsletter,112,David So,0,0
Market Trends Newsletter,103,David So,0,0
Monthly Newsletter,52,David So,0,0
Monthly Newsletter,56,David So,0,0
Monthly Newsletter,58,David So,0,0
Monthly Newsletter,62,David So,100,55.00000000000001
Monthly Newsletter,64,David So,100,56.00000000000001
Monthly Newsletter,66,David So,0,0
Monthly Newsletter,68,David So,100,0
Monthly Newsletter,70,David So,100,126
Monthly Newsletter,72,David So,100,0
Monthly Newsletter,74,David So,100,0
Monthly Newsletter,76,David So,100,93.5
Monthly Newsletter,77,David So,0,0
Monthly Newsletter,78,David So,100,104.5
Monthly Newsletter,80,David So,0,0
Monthly Newsletter,81,David So,0,0
Monthly Newsletter,82,David So,100,98.5
Monthly Newsletter,84,David So,100,127.3
Monthly Newsletter,86,David So,100,91.66666666666666
Monthly Newsletter,88,David So,50,0
Monthly Newsletter,89,David So,0,0
Monthly Newsletter,90,David So,88.88888888888889,145
Monthly Newsletter,91,David So,0,0
Monthly Newsletter,92,David So,100,92
Monthly Newsletter,94,David So,0,0
Monthly Newsletter,95,David So,0,0
Monthly Newsletter,96,David So,12.5,0
Monthly Newsletter,97,David So,0,0
Monthly Newsletter,98,David So,56.25,98.33333333333333
Monthly Newsletter,100,David So,75,92
Monthly Newsletter,102,David So,100,0
Monthly Newsletter,104,David So,100,129
Monthly Newsletter,106,David So,100,135
Monthly Newsletter,110,David So,0,0
Monthly Newsletter,114,David So,0,0
Monthly Newsletter,116,David So,0,0
Monthly Newsletter,118,David So,0,0
New Product Releases,52,David So,0,0
New Product Releases,56,David So,0,0
New Product Releases,58,David So,0,0
New Product Releases,60,David So,0,0
New Product Releases,62,David So,100,0
New Product Releases,63,David So,0,0
New Product Releases,64,David So,100,64
New Product Releases,66,David So,0,0
New Product Releases,68,David So,100,0
New Product Releases,69,David So,0,0
New Product Releases,70,David So,100,147
New Product Releases,72,David So,100,174
New Product Releases,74,David So,0,0
New Product Releases,75,David So,0,0
New Product Releases,76,David So,100,113.99999999999999
New Product Releases,77,David So,0,0
New Product Releases,78,David So,100,85
New Product Releases,80,David So,100,68
New Product Releases,82,David So,100,125
New Product Releases,83,David So,100,76.5
New Product Releases,84,David So,100,107.4
New Product Releases,86,David So,100,69
New Product Releases,88,David So,0,0
New Product Releases,89,David So,0,0
New Product Releases,90,David So,100,53
New Product Releases,91,David So,0,0
New Product Releases,92,David So,0,0
New Product Releases,94,David So,33.33333333333333,0
New Product Releases,95,David So,0,0
New Product Releases,96,David So,83.33333333333334,94.5
New Product Releases,97,David So,100,0
New Product Releases,98,David So,85.71428571428571,84
New Product Releases,100,David So,0,0
New Product Releases,102,David So,57.14285714285714,83
New Product Releases,104,David So,0,0
New Product Releases,110,David So,0,0
New Product Releases,112,David So,0,0
New Product Releases,103,David So,0,0
Twitter,52,David So,0,0
Twitter,56,David So,0,0
Twitter,58,David So,0,0
Twitter,62,David So,0,0
Twitter,64,David So,0,0
Twitter,66,David So,0,0
Twitter,68,David So,0,0
Twitter,69,David So,100,0
Twitter,70,David So,100,111.00000000000001
Twitter,72,David So,100,0
Twitter,74,David So,0,0
Twitter,76,David So,0,0
Twitter,78,David So,0,0
Twitter,80,David So,0,0
Twitter,82,David So,100,87
Twitter,83,David So,100,78
Twitter,84,David So,100,150
Twitter,86,David So,100,0
Twitter,88,David So,0,0
Twitter,89,David So,0,0
Twitter,90,David So,0,0
Twitter,92,David So,0,0
Twitter,94,David So,0,0
Twitter,95,David So,0,0
Twitter,96,David So,100,0
Twitter,98,David So,33.33333333333333,0
Twitter,104,David So,0,0
Twitter,108,David So,0,0
(Blank),34,Anne Weiler,0,0
(Blank),38,Anne Weiler,0,0
(Blank),40,Anne Weiler,0,0
(Blank),44,Anne Weiler,100,0
(Blank),45,Anne Weiler,0,0
(Blank),46,Anne Weiler,100,0
(Blank),48,Anne Weiler,0,0
(Blank),50,Anne Weiler,0,0
(Blank),52,Anne Weiler,100,97.6
(Blank),54,Anne Weiler,100,0
(Blank),56,Anne Weiler,0,0
(Blank),58,Anne Weiler,100,102
(Blank),59,Anne Weiler,0,0
(Blank),60,Anne Weiler,100,88
(Blank),62,Anne Weiler,100,103.49999999999999
(Blank),63,Anne Weiler,0,0
(Blank),64,Anne Weiler,100,91.25
(Blank),66,Anne Weiler,100,107.25
(Blank),68,Anne Weiler,100,83.2
(Blank),69,Anne Weiler,100,56.00000000000001
(Blank),70,Anne Weiler,100,124.64999999999999
(Blank),71,Anne Weiler,0,0
(Blank),72,Anne Weiler,100,92
(Blank),73,Anne Weiler,0,0
(Blank),74,Anne Weiler,100,100
(Blank),75,Anne Weiler,0,0
(Blank),76,Anne Weiler,66.66666666666666,96.6
(Blank),77,Anne Weiler,0,0
(Blank),78,Anne Weiler,45,106.60000000000001
(Blank),80,Anne Weiler,97.2972972972973,117.10000000000001
(Blank),81,Anne Weiler,0,0
(Blank),82,Anne Weiler,92.70833333333334,119.95
(Blank),83,Anne Weiler,100,89.5
(Blank),84,Anne Weiler,43.51145038167939,121.83333333333333
(Blank),85,Anne Weiler,0,0
(Blank),86,Anne Weiler,50,96.39999999999999
(Blank),88,Anne Weiler,33.33333333333333,88
(Blank),89,Anne Weiler,0,0
(Blank),90,Anne Weiler,50.649350649350644,64.7
(Blank),91,Anne Weiler,0,0
(Blank),92,Anne Weiler,16,106
(Blank),94,Anne Weiler,0,0
(Blank),95,Anne Weiler,0,0
(Blank),96,Anne Weiler,25.443786982248522,131.1
(Blank),97,Anne Weiler,50,0
(Blank),98,Anne Weiler,6.403940886699508,130
(Blank),100,Anne Weiler,0,0
(Blank),102,Anne Weiler,5.405405405405405,0
(Blank),104,Anne Weiler,60.46511627906976,107.74999999999999
(Blank),106,Anne Weiler,100,57.99999999999999
(Blank),108,Anne Weiler,0,0
(Blank),110,Anne Weiler,0,0
(Blank),112,Anne Weiler,0,0
(Blank),114,Anne Weiler,0,0
(Blank),116,Anne Weiler,0,0
(Blank),118,Anne Weiler,0,0
Consumer Tradeshow,34,Anne Weiler,0,0
Consumer Tradeshow,44,Anne Weiler,0,0
Consumer Tradeshow,46,Anne Weiler,0,0
Consumer Tradeshow,48,Anne Weiler,0,0
Consumer Tradeshow,50,Anne Weiler,0,0
Consumer Tradeshow,52,Anne Weiler,100,0
Consumer Tradeshow,54,Anne Weiler,0,0
Consumer Tradeshow,58,Anne Weiler,0,0
Consumer Tradeshow,60,Anne Weiler,100,90
Consumer Tradeshow,62,Anne Weiler,100,83
Consumer Tradeshow,63,Anne Weiler,0,0
Consumer Tradeshow,64,Anne Weiler,100,0
Consumer Tradeshow,66,Anne Weiler,100,77.5
Consumer Tradeshow,68,Anne Weiler,0,0
Consumer Tradeshow,69,Anne Weiler,0,0
Consumer Tradeshow,70,Anne Weiler,100,82.5
Consumer Tradeshow,72,Anne Weiler,100,0
Consumer Tradeshow,74,Anne Weiler,100,0
Consumer Tradeshow,75,Anne Weiler,0,0
Consumer Tradeshow,76,Anne Weiler,100,56.00000000000001
Consumer Tradeshow,77,Anne Weiler,0,0
Consumer Tradeshow,78,Anne Weiler,100,53
Consumer Tradeshow,80,Anne Weiler,100,88.33333333333333
Consumer Tradeshow,82,Anne Weiler,100,112.75
Consumer Tradeshow,83,Anne Weiler,0,0
Consumer Tradeshow,84,Anne Weiler,100,108
Consumer Tradeshow,85,Anne Weiler,0,0
Consumer Tradeshow,86,Anne Weiler,100,0
Consumer Tradeshow,88,Anne Weiler,100,0
Consumer Tradeshow,89,Anne Weiler,0,0
Consumer Tradeshow,90,Anne Weiler,0,0
Consumer Tradeshow,91,Anne Weiler,0,0
Consumer Tradeshow,92,Anne Weiler,100,0
Consumer Tradeshow,94,Anne Weiler,0,0
Consumer Tradeshow,96,Anne Weiler,60,96
Consumer Tradeshow,98,Anne Weiler,66.66666666666666,63
Consumer Tradeshow,100,Anne Weiler,0,0
Consumer Tradeshow,102,Anne Weiler,0,0
Consumer Tradeshow,104,Anne Weiler,0,0
Consumer Tradeshow,116,Anne Weiler,0,0
Consumer Tradeshow,103,Anne Weiler,0,0
Customer Care Campaign,38,Anne Weiler,0,0
Customer Care Campaign,46,Anne Weiler,0,0
Customer Care Campaign,52,Anne Weiler,100,0
Customer Care Campaign,54,Anne Weiler,100,87
Customer Care Campaign,56,Anne Weiler,0,0
Customer Care Campaign,58,Anne Weiler,0,0
Customer Care Campaign,60,Anne Weiler,0,0
Customer Care Campaign,62,Anne Weiler,0,0
Customer Care Campaign,64,Anne Weiler,100,0
Customer Care Campaign,66,Anne Weiler,100,90
Customer Care Campaign,68,Anne Weiler,0,0
Customer Care Campaign,69,Anne Weiler,0,0
Customer Care Campaign,70,Anne Weiler,100,0
Customer Care Campaign,72,Anne Weiler,100,0
Customer Care Campaign,74,Anne Weiler,0,0
Customer Care Campaign,75,Anne Weiler,0,0
Customer Care Campaign,76,Anne Weiler,100,0
Customer Care Campaign,77,Anne Weiler,0,0
Customer Care Campaign,78,Anne Weiler,100,0
Customer Care Campaign,80,Anne Weiler,100,0
Customer Care Campaign,82,Anne Weiler,100,103
Customer Care Campaign,83,Anne Weiler,0,0
Customer Care Campaign,84,Anne Weiler,100,0
Customer Care Campaign,86,Anne Weiler,0,0
Customer Care Campaign,88,Anne Weiler,100,72
Customer Care Campaign,89,Anne Weiler,0,0
Customer Care Campaign,90,Anne Weiler,100,100
Customer Care Campaign,91,Anne Weiler,0,0
Customer Care Campaign,92,Anne Weiler,0,0
Customer Care Campaign,94,Anne Weiler,80,77
Customer Care Campaign,96,Anne Weiler,100,109.74999999999999
Customer Care Campaign,97,Anne Weiler,0,0
Customer Care Campaign,98,Anne Weiler,100,121
Customer Care Campaign,100,Anne Weiler,100,0
Customer Care Campaign,102,Anne Weiler,33.33333333333333,0
Customer Care Campaign,104,Anne Weiler,0,0
Customer Care Campaign,106,Anne Weiler,0,0
Customer Care Campaign,108,Anne Weiler,0,0
Customer Care Campaign,110,Anne Weiler,9.090909090909092,0
Customer Care Campaign,112,Anne Weiler,0,0
Customer Care Campaign,114,Anne Weiler,0,0
Customer Care Campaign,116,Anne Weiler,0,0
Customer Care Campaign,118,Anne Weiler,0,0
Customer Care Campaign,103,Anne Weiler,0,0
Customer Care Campaign,87,Anne Weiler,0,0
Customer Care Campaign,107,Anne Weiler,0,0
Customer Follow-up,56,Anne Weiler,0,0
Customer Follow-up,58,Anne Weiler,0,0
Customer Follow-up,62,Anne Weiler,100,0
Customer Follow-up,64,Anne Weiler,100,138
Customer Follow-up,66,Anne Weiler,0,0
Customer Follow-up,68,Anne Weiler,0,0
Customer Follow-up,70,Anne Weiler,100,114.33333333333333
Customer Follow-up,72,Anne Weiler,0,0
Customer Follow-up,74,Anne Weiler,0,0
Customer Follow-up,76,Anne Weiler,100,98
Customer Follow-up,77,Anne Weiler,0,0
Customer Follow-up,78,Anne Weiler,100,64
Customer Follow-up,80,Anne Weiler,0,0
Customer Follow-up,82,Anne Weiler,0,0
Customer Follow-up,84,Anne Weiler,100,86.7
Customer Follow-up,86,Anne Weiler,100,133
Customer Follow-up,88,Anne Weiler,0,0
Customer Follow-up,89,Anne Weiler,0,0
Customer Follow-up,90,Anne Weiler,100,0
Customer Follow-up,91,Anne Weiler,0,0
Customer Follow-up,92,Anne Weiler,33.33333333333333,0
Customer Follow-up,94,Anne Weiler,0,0
Customer Follow-up,96,Anne Weiler,0,0
Customer Follow-up,98,Anne Weiler,66.66666666666666,114.99999999999999
Customer Follow-up,100,Anne Weiler,0,0
Customer Follow-up,102,Anne Weiler,0,0
Customer Follow-up,104,Anne Weiler,0,0
Customer Follow-up,106,Anne Weiler,0,0
Market Trends Newsletter,52,Anne Weiler,0,0
Market Trends Newsletter,56,Anne Weiler,0,0
Market Trends Newsletter,58,Anne Weiler,0,0
Market Trends Newsletter,62,Anne Weiler,100,0
Market Trends Newsletter,63,Anne Weiler,0,0
Market Trends Newsletter,64,Anne Weiler,0,0
Market Trends Newsletter,66,Anne Weiler,0,0
Market Trends Newsletter,68,Anne Weiler,0,0
Market Trends Newsletter,70,Anne Weiler,100,0
Market Trends Newsletter,72,Anne Weiler,0,0
Market Trends Newsletter,74,Anne Weiler,100,0
Market Trends Newsletter,76,Anne Weiler,100,0
Market Trends Newsletter,77,Anne Weiler,0,0
Market Trends Newsletter,78,Anne Weiler,100,0
Market Trends Newsletter,80,Anne Weiler,0,0
Market Trends Newsletter,82,Anne Weiler,100,0
Market Trends Newsletter,83,Anne Weiler,0,0
Market Trends Newsletter,84,Anne Weiler,100,98.33333333333333
Market Trends Newsletter,86,Anne Weiler,100,0
Market Trends Newsletter,88,Anne Weiler,100,0
Market Trends Newsletter,90,Anne Weiler,100,0
Market Trends Newsletter,92,Anne Weiler,100,0
Market Trends Newsletter,94,Anne Weiler,0,0
Market Trends Newsletter,96,Anne Weiler,100,0
Market Trends Newsletter,98,Anne Weiler,40,0
Market Trends Newsletter,100,Anne Weiler,0,0
Market Trends Newsletter,102,Anne Weiler,66.66666666666666,138
Market Trends Newsletter,104,Anne Weiler,50,0
Market Trends Newsletter,108,Anne Weiler,0,0
Market Trends Newsletter,112,Anne Weiler,0,0
Market Trends Newsletter,103,Anne Weiler,0,0
Monthly Newsletter,52,Anne Weiler,0,0
Monthly Newsletter,56,Anne Weiler,0,0
Monthly Newsletter,58,Anne Weiler,0,0
Monthly Newsletter,62,Anne Weiler,100,0
Monthly Newsletter,64,Anne Weiler,0,0
Monthly Newsletter,66,Anne Weiler,0,0
Monthly Newsletter,68,Anne Weiler,0,0
Monthly Newsletter,70,Anne Weiler,100,157
Monthly Newsletter,72,Anne Weiler,100,0
Monthly Newsletter,74,Anne Weiler,0,0
Monthly Newsletter,76,Anne Weiler,100,106
Monthly Newsletter,77,Anne Weiler,0,0
Monthly Newsletter,78,Anne Weiler,100,131
Monthly Newsletter,80,Anne Weiler,0,0
Monthly Newsletter,81,Anne Weiler,0,0
Monthly Newsletter,82,Anne Weiler,100,173
Monthly Newsletter,84,Anne Weiler,100,90.5
Monthly Newsletter,86,Anne Weiler,100,94
Monthly Newsletter,88,Anne Weiler,0,0
Monthly Newsletter,89,Anne Weiler,0,0
Monthly Newsletter,90,Anne Weiler,91.30434782608695,101
Monthly Newsletter,91,Anne Weiler,0,0
Monthly Newsletter,92,Anne Weiler,80,50
Monthly Newsletter,94,Anne Weiler,0,0
Monthly Newsletter,95,Anne Weiler,0,0
Monthly Newsletter,96,Anne Weiler,11.11111111111111,0
Monthly Newsletter,97,Anne Weiler,0,0
Monthly Newsletter,98,Anne Weiler,76.92307692307693,119.66666666666667
Monthly Newsletter,100,Anne Weiler,100,0
Monthly Newsletter,102,Anne Weiler,0,0
Monthly Newsletter,104,Anne Weiler,100,99
Monthly Newsletter,106,Anne Weiler,100,59
Monthly Newsletter,110,Anne Weiler,0,0
Monthly Newsletter,114,Anne Weiler,0,0
Monthly Newsletter,116,Anne Weiler,0,0
Monthly Newsletter,118,Anne Weiler,0,0
New Product Releases,52,Anne Weiler,0,0
New Product Releases,56,Anne Weiler,0,0
New Product Releases,58,Anne Weiler,0,0
New Product Releases,60,Anne Weiler,0,0
New Product Releases,62,Anne Weiler,0,0
New Product Releases,63,Anne Weiler,0,0
New Product Releases,64,Anne Weiler,100,77
New Product Releases,66,Anne Weiler,0,0
New Product Releases,68,Anne Weiler,100,80
New Product Releases,69,Anne Weiler,100,0
New Product Releases,70,Anne Weiler,100,99
New Product Releases,72,Anne Weiler,0,0
New Product Releases,74,Anne Weiler,0,0
New Product Releases,75,Anne Weiler,0,0
New Product Releases,76,Anne Weiler,100,59
New Product Releases,77,Anne Weiler,0,0
New Product Releases,78,Anne Weiler,100,139
New Product Releases,80,Anne Weiler,0,0
New Product Releases,82,Anne Weiler,100,147
New Product Releases,83,Anne Weiler,100,0
New Product Releases,84,Anne Weiler,100,67.5
New Product Releases,86,Anne Weiler,100,119
New Product Releases,88,Anne Weiler,0,0
New Product Releases,89,Anne Weiler,0,0
New Product Releases,90,Anne Weiler,50,0
New Product Releases,91,Anne Weiler,0,0
New Product Releases,92,Anne Weiler,100,164
New Product Releases,94,Anne Weiler,0,0
New Product Releases,95,Anne Weiler,0,0
New Product Releases,96,Anne Weiler,100,108
New Product Releases,97,Anne Weiler,0,0
New Product Releases,98,Anne Weiler,100,97.33333333333334
New Product Releases,100,Anne Weiler,100,0
New Product Releases,102,Anne Weiler,50,0
New Product Releases,104,Anne Weiler,0,0
New Product Releases,110,Anne Weiler,0,0
New Product Releases,112,Anne Weiler,0,0
New Product Releases,103,Anne Weiler,0,0
Twitter,52,Anne Weiler,0,0
Twitter,56,Anne Weiler,0,0
Twitter,58,Anne Weiler,0,0
Twitter,62,Anne Weiler,0,0
Twitter,64,Anne Weiler,0,0
Twitter,66,Anne Weiler,0,0
Twitter,68,Anne Weiler,100,0
Twitter,69,Anne Weiler,100,0
Twitter,70,Anne Weiler,100,0
Twitter,72,Anne Weiler,0,0
Twitter,74,Anne Weiler,0,0
Twitter,76,Anne Weiler,100,0
Twitter,78,Anne Weiler,0,0
Twitter,80,Anne Weiler,0,0
Twitter,82,Anne Weiler,75,71
Twitter,83,Anne Weiler,100,0
Twitter,84,Anne Weiler,100,118
Twitter,86,Anne Weiler,100,0
Twitter,88,Anne Weiler,0,0
Twitter,89,Anne Weiler,0,0
Twitter,90,Anne Weiler,0,0
Twitter,92,Anne Weiler,0,0
Twitter,94,Anne Weiler,0,0
Twitter,95,Anne Weiler,0,0
Twitter,96,Anne Weiler,33.33333333333333,0
Twitter,98,Anne Weiler,0,0
Twitter,104,Anne Weiler,0,0
Twitter,108,Anne Weiler,0,0
(Blank),34,Eric Gruber,0,0
(Blank),38,Eric Gruber,0,0
(Blank),40,Eric Gruber,0,0
(Blank),44,Eric Gruber,0,0
(Blank),45,Eric Gruber,0,0
(Blank),46,Eric Gruber,0,0
(Blank),48,Eric Gruber,0,0
(Blank),50,Eric Gruber,100,60
(Blank),52,Eric Gruber,0,0
(Blank),54,Eric Gruber,0,0
(Blank),56,Eric Gruber,0,0
(Blank),58,Eric Gruber,100,94
(Blank),59,Eric Gruber,0,0
(Blank),60,Eric Gruber,100,140
(Blank),62,Eric Gruber,0,0
(Blank),63,Eric Gruber,0,0
(Blank),64,Eric Gruber,100,92
(Blank),66,Eric Gruber,100,122
(Blank),68,Eric Gruber,100,138.5
(Blank),69,Eric Gruber,0,0
(Blank),70,Eric Gruber,100,104.66666666666666
(Blank),71,Eric Gruber,0,0
(Blank),72,Eric Gruber,100,110.1
(Blank),73,Eric Gruber,0,0
(Blank),74,Eric Gruber,90.9090909090909,56.39999999999999
(Blank),75,Eric Gruber,100,121
(Blank),76,Eric Gruber,96.92307692307692,89.14999999999999
(Blank),77,Eric Gruber,0,0
(Blank),78,Eric Gruber,85.71428571428571,67.30000000000001
(Blank),80,Eric Gruber,85.71428571428571,113.5
(Blank),81,Eric Gruber,0,0
(Blank),82,Eric Gruber,39.62264150943396,62.1
(Blank),83,Eric Gruber,0,0
(Blank),84,Eric Gruber,35.483870967741936,112.5
(Blank),85,Eric Gruber,0,0
(Blank),86,Eric Gruber,34.48275862068966,107.66666666666667
(Blank),88,Eric Gruber,59.45945945945946,136.8
(Blank),89,Eric Gruber,40,138
(Blank),90,Eric Gruber,46.25,114.8
(Blank),91,Eric Gruber,0,0
(Blank),92,Eric Gruber,29.78723404255319,118.5
(Blank),94,Eric Gruber,85,100.6
(Blank),95,Eric Gruber,0,0
(Blank),96,Eric Gruber,16.901408450704224,129
(Blank),97,Eric Gruber,0,0
(Blank),98,Eric Gruber,0,0
(Blank),100,Eric Gruber,0,0
(Blank),102,Eric Gruber,82.35294117647058,94.16666666666667
(Blank),104,Eric Gruber,23.577235772357724,109.1
(Blank),106,Eric Gruber,0,0
(Blank),108,Eric Gruber,30.555555555555557,100
(Blank),110,Eric Gruber,24.242424242424242,123.50000000000001
(Blank),112,Eric Gruber,0,0
(Blank),114,Eric Gruber,50,85
(Blank),116,Eric Gruber,94,156.6
(Blank),118,Eric Gruber,100,102
Consumer Tradeshow,34,Eric Gruber,0,0
Consumer Tradeshow,44,Eric Gruber,0,0
Consumer Tradeshow,46,Eric Gruber,0,0
Consumer Tradeshow,48,Eric Gruber,0,0
Consumer Tradeshow,50,Eric Gruber,0,0
Consumer Tradeshow,52,Eric Gruber,0,0
Consumer Tradeshow,54,Eric Gruber,0,0
Consumer Tradeshow,58,Eric Gruber,100,0
Consumer Tradeshow,60,Eric Gruber,100,0
Consumer Tradeshow,62,Eric Gruber,0,0
Consumer Tradeshow,63,Eric Gruber,0,0
Consumer Tradeshow,64,Eric Gruber,100,0
Consumer Tradeshow,66,Eric Gruber,0,0
Consumer Tradeshow,68,Eric Gruber,0,0
Consumer Tradeshow,69,Eric Gruber,0,0
Consumer Tradeshow,70,Eric Gruber,0,0
Consumer Tradeshow,72,Eric Gruber,100,0
Consumer Tradeshow,74,Eric Gruber,100,82
Consumer Tradeshow,75,Eric Gruber,100,0
Consumer Tradeshow,76,Eric Gruber,100,140
Consumer Tradeshow,77,Eric Gruber,0,0
Consumer Tradeshow,78,Eric Gruber,100,0
Consumer Tradeshow,80,Eric Gruber,0,0
Consumer Tradeshow,82,Eric Gruber,0,0
Consumer Tradeshow,83,Eric Gruber,0,0
Consumer Tradeshow,84,Eric Gruber,0,0
Consumer Tradeshow,85,Eric Gruber,0,0
Consumer Tradeshow,86,Eric Gruber,0,0
Consumer Tradeshow,88,Eric Gruber,75,92
Consumer Tradeshow,89,Eric Gruber,0,0
Consumer Tradeshow,90,Eric Gruber,33.33333333333333,76
Consumer Tradeshow,91,Eric Gruber,0,0
Consumer Tradeshow,92,Eric Gruber,0,0
